area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000141,2021,0.02365739277409031,7.972452504778556e-5,0.011260943905801733,0.04323108860548825,0.031970144699686516
W02000142,2021,0.02676627968040306,5.6525960498000605e-5,0.014998418246924668,0.045213834423713586,0.03021541617678892
W02000143,2021,0.024317784203241183,4.019801684138803e-5,0.014321341606534834,0.03812752800901501,0.023806186402480178
W02000144,2021,0.02477237261604529,5.3785406647498654e-5,0.013640484339786152,0.04372900435264389,0.030088520012857736
W02000145,2021,0.02227499362494177,3.657324844520061e-5,0.012251060107911018,0.035806771833174496,0.023555711725263478
W02000146,2021,0.023360180275116077,3.878839012995265e-5,0.012752342775436985,0.037755819918635136,0.02500347714319815
W02000147,2021,0.02881718606073848,6.16840817402216e-5,0.017042310195736363,0.04810354107095012,0.031061230875213758
W02000148,2021,0.03100912387741563,1.3863607248879332e-4,0.012920730301964785,0.05790728654140667,0.04498655623944189
W02000149,2021,0.027358071063388948,6.933842718700667e-5,0.014826769869304838,0.048972782732277426,0.034146012862972586
W02000151,2021,0.023932931389667112,4.4987164822182413e-5,0.013009231941540148,0.03798771566182434,0.02497848372028419
W02000152,2021,0.024643846816609007,4.270059634571946e-5,0.014066782184459694,0.0385750493481896,0.02450826716372991
W02000153,2021,0.022859988714324868,4.632197933573112e-5,0.01290163121362753,0.039098661595212775,0.026197030381585246
W02000154,2021,0.02620916988659544,6.622509182004496e-5,0.014347528093164814,0.0435556390653456,0.029208110972180783
W02000156,2021,0.023993712701750335,4.8474173165958166e-5,0.012001891821545317,0.04045643709842857,0.02845454527688325
W02000157,2021,0.024244955841198366,4.6535027202676995e-5,0.013358170233446997,0.039214113307110804,0.025855943073663807
W02000158,2021,0.024295634789855986,6.498952825954228e-5,0.012859593493001385,0.040811773145311064,0.02795217965230968
W02000159,2021,0.02918694102050256,9.967301356482027e-5,0.01501949533236932,0.05412422298791335,0.03910472765554403
