area_id,pop_density,age_adult_mean,female_adult_share,caraccess_adult_share,scaled_pop_density,scaled_age_adult_mean,scaled_female_adult_share,scaled_caraccess_adult_share
W02000053,49.9,53.73146440427887,0.5143522110162917,0.9328937160589604,-0.7451339987008753,0.6410016166853397,-0.12340212388310925,1.0104535473029868
W02000054,38.4,54.584504437869825,0.5020511818714593,0.9583903106075405,-0.7509799615391749,0.8349490586827145,-1.0648798670298827,1.3587470926422138
W02000055,697.3,53.02358682391216,0.5203323130738959,0.8874070835155226,-0.41603170813434226,0.4800583542906392,0.33429396989013316,0.3890881926509905
W02000056,28.4,53.1209695860965,0.504003768252473,0.9415920866698069,-0.7560634074855223,0.5021993287778316,-0.9154357353518301,1.129276723196293
W02000057,30.1,55.815808297567955,0.5023166023166024,0.8915057915057915,-0.7551992216746434,1.1148986794580251,-1.0445655145691117,0.4450781616062945
W02000058,158.0,54.30328596802842,0.5205228158679202,0.9183673469387755,-0.6901819480208595,0.7710111416795017,0.34887438738767396,0.8120176113925881
W02000059,183.2,51.917848055252634,0.5028100412139378,0.9093293368302735,-0.677371664236064,0.22865725087926508,-1.0067994273601109,0.6885548259016039
W02000060,659.3,49.84673338580906,0.5110484250117536,0.8446168312176775,-0.4353488027304625,-0.24223201152835755,-0.37626234840335315,-0.19544354355322457
W02000061,651.1,47.99489633173844,0.5184939459280146,0.7812240835959529,-0.4395172284064674,-0.6632662484809132,0.19359177894323554,-1.0614134979287553
W02000062,677.4,51.473744510215774,0.5145728643216081,0.9312562814070352,-0.42614776556757367,0.12768573354111562,-0.10651409171431885,0.9880855436429804
W02000063,70.7,54.96574585635359,0.514916810097533,0.9558232931726908,-0.7345604311324726,0.921628223770801,-0.08018968510817191,1.3236806212502048
W02000064,581.5,47.96052112120016,0.5140546006066734,0.8198179979777553,-0.47489801219304556,-0.671081806824588,-0.14618018362798182,-0.5342053940015921
W02000065,1073.9,49.62763695829926,0.507404914170313,0.9185459441265568,-0.2245891337948977,-0.29204584205564127,-0.6551239236213408,0.8144573194720894
W02000066,440.6,48.907764013246656,0.506234096692112,0.8040712468193384,-0.5465237655770809,-0.45571637422086214,-0.7447341980166798,-0.7493122302533787
W02000067,842.9,51.555321020228675,0.5151349380014588,0.9527716994894238,-0.34201673515552355,0.1462329937177254,-0.06349493832824879,1.2819946470368742
W02000068,606.8,51.10223996451541,0.506218332565638,0.8625057577153386,-0.46203689394878655,0.0432203468163329,-0.7459407291158789,0.04892625337442771
W02000069,420.1,52.82220986281053,0.5203533026113671,0.9468125960061444,-0.5569448297670931,0.4342732270458444,0.33590043566916816,1.2005909413270746
W02000070,949.7,52.21757877280265,0.5152034750800183,0.9458161865569273,-0.2877255324485329,0.29680411816303304,-0.05824935007020035,1.1869795949562452
W02000071,1060.1,53.89387290752479,0.5147407658420874,0.9400203320908167,-0.23160428920085727,0.6779268634765971,-0.09366349663722595,1.1078059352572764
W02000072,734.2,48.144366197183096,0.5180175420057065,0.8924231216316179,-0.39727379259232015,-0.6292827343231429,0.15712948913642694,0.4576092532060685
W02000073,1590.5,52.5476795197414,0.5235151515151515,0.8631515151515151,0.03802168379341088,0.3718559245837527,0.5778972909775323,0.05774755484065157
W02000074,1749.2,50.58224040428348,0.5174360260913197,0.8829653788258907,0.11869597096194473,-0.0750069116655389,0.11262229512568596,0.32841275339755827
W02000075,361.8,51.11611329956856,0.5202859350850078,0.9613601236476044,-0.5865813196342988,0.04637459250185346,0.330744360845554,1.3993159109896076
W02000076,141.6,53.62204107226838,0.5117029862792575,0.9389830508474576,-0.6985187993728694,0.6161230945731646,-0.3261645185693592,1.0936362640458892
W02000077,180.8,52.908151549942595,0.5206060606060606,0.9315151515151515,-0.6785916912631874,0.45381295522253506,0.3552456484643346,0.9916218114989244
W02000080,1169.7,49.436679174484055,0.5158616292045274,0.8871353419416547,-0.17588972162888927,-0.3354620619773973,-0.007876535528429712,0.3853760954923612
W02000081,1529.9,49.75410176531672,0.5217877094972067,0.8677094972067039,0.007216001358545453,-0.2632927649925682,0.4456849213194353,0.12001138880363375
W02000082,1633.9,48.1675527630095,0.5263418662262593,0.8705202312138728,0.060083839200558806,-0.6240110296508486,0.794244147439667,0.15840712477131855
W02000083,702.3,49.16993830622546,0.5145744836677897,0.8858942434451442,-0.4134899851611685,-0.39610834707275777,-0.10639015262186831,0.36842220015386085
W02000085,3270.3,53.09942182001006,0.5085161466139801,0.8558386701185448,0.8919389338608535,0.4973002221138327,-0.5700740793475593,-0.042148794775632575
W02000087,4890.9,46.076713925033985,0.5320345450893754,0.6611769431612774,1.715762183925919,-1.0993847850267462,1.229941875280379,-2.701304820284103
W02000088,2082.7,47.194677114293434,0.4942381562099872,0.7793427230046949,0.2882288932726317,-0.8452043336224366,-1.6628615220851963,-1.0871136262004832
W02000089,4093.5,47.007105300554215,0.5051485731097382,0.7434539570461901,1.3104082041641745,-0.8878507183558566,-0.827816375973734,-1.5773683349115135
W02000090,167.2,50.755564977740086,0.5138949196699957,0.8983933999131567,-0.6855051777502199,-0.03559978382455691,-0.15840160397556857,0.5391656110709172
W02000091,809.3,51.40821347464043,0.5151395988989382,0.902084152575698,-0.359097113535251,0.11278657732241472,-0.0631382095384629,0.5895827492246977
