area_id,time_id,msoa_name,age_band,sex,pop_count
W02000051,2025,Denbighshire 010,65_plus,2,895
W02000052,2021,Denbighshire 011,16_24,1,318
W02000052,2021,Denbighshire 011,25_34,1,314
W02000052,2021,Denbighshire 011,35_49,1,462
W02000052,2021,Denbighshire 011,50_64,1,544
W02000052,2021,Denbighshire 011,65_plus,1,461
W02000052,2021,Denbighshire 011,16_24,2,301
W02000052,2021,Denbighshire 011,25_34,2,308
W02000052,2021,Denbighshire 011,35_49,2,451
W02000052,2021,Denbighshire 011,50_64,2,527
W02000052,2021,Denbighshire 011,65_plus,2,521
W02000052,2023,Denbighshire 011,16_24,1,292
W02000052,2023,Denbighshire 011,25_34,1,294
W02000052,2023,Denbighshire 011,35_49,1,423
W02000052,2023,Denbighshire 011,50_64,1,539
W02000052,2023,Denbighshire 011,65_plus,1,458
W02000052,2023,Denbighshire 011,16_24,2,303
W02000052,2023,Denbighshire 011,25_34,2,325
W02000052,2023,Denbighshire 011,35_49,2,447
W02000052,2023,Denbighshire 011,50_64,2,550
W02000052,2023,Denbighshire 011,65_plus,2,519
W02000052,2025,Denbighshire 011,16_24,1,312
W02000052,2025,Denbighshire 011,25_34,1,315
W02000052,2025,Denbighshire 011,35_49,1,433
W02000052,2025,Denbighshire 011,50_64,1,551
W02000052,2025,Denbighshire 011,65_plus,1,459
W02000052,2025,Denbighshire 011,16_24,2,314
W02000052,2025,Denbighshire 011,25_34,2,360
W02000052,2025,Denbighshire 011,35_49,2,474
W02000052,2025,Denbighshire 011,50_64,2,549
W02000052,2025,Denbighshire 011,65_plus,2,552
W02000053,2021,Denbighshire 012,16_24,1,315
W02000053,2021,Denbighshire 012,25_34,1,313
W02000053,2021,Denbighshire 012,35_49,1,556
W02000053,2021,Denbighshire 012,50_64,1,681
W02000053,2021,Denbighshire 012,65_plus,1,734
W02000053,2021,Denbighshire 012,16_24,2,274
W02000053,2021,Denbighshire 012,25_34,2,311
W02000053,2021,Denbighshire 012,35_49,2,573
W02000053,2021,Denbighshire 012,50_64,2,738
W02000053,2021,Denbighshire 012,65_plus,2,826
W02000053,2023,Denbighshire 012,16_24,1,317
W02000053,2023,Denbighshire 012,25_34,1,336
W02000053,2023,Denbighshire 012,35_49,1,535
W02000053,2023,Denbighshire 012,50_64,1,693
W02000053,2023,Denbighshire 012,65_plus,1,775
W02000053,2023,Denbighshire 012,16_24,2,275
W02000053,2023,Denbighshire 012,25_34,2,315
W02000053,2023,Denbighshire 012,35_49,2,568
W02000053,2023,Denbighshire 012,50_64,2,773
W02000053,2023,Denbighshire 012,65_plus,2,847
W02000053,2025,Denbighshire 012,16_24,1,352
W02000053,2025,Denbighshire 012,25_34,1,331
W02000053,2025,Denbighshire 012,35_49,1,555
W02000053,2025,Denbighshire 012,50_64,1,695
W02000053,2025,Denbighshire 012,65_plus,1,808
W02000053,2025,Denbighshire 012,16_24,2,289
W02000053,2025,Denbighshire 012,25_34,2,325
W02000053,2025,Denbighshire 012,35_49,2,596
W02000053,2025,Denbighshire 012,50_64,2,748
W02000053,2025,Denbighshire 012,65_plus,2,887
W02000054,2021,Denbighshire 013,16_24,1,320
W02000054,2021,Denbighshire 013,25_34,1,278
W02000054,2021,Denbighshire 013,35_49,1,414
W02000054,2021,Denbighshire 013,50_64,1,819
W02000054,2021,Denbighshire 013,65_plus,1,790
W02000054,2021,Denbighshire 013,16_24,2,256
W02000054,2021,Denbighshire 013,25_34,2,249
W02000054,2021,Denbighshire 013,35_49,2,505
W02000054,2021,Denbighshire 013,50_64,2,811
W02000054,2021,Denbighshire 013,65_plus,2,794
W02000054,2023,Denbighshire 013,16_24,1,317
W02000054,2023,Denbighshire 013,25_34,1,287
W02000054,2023,Denbighshire 013,35_49,1,399
W02000054,2023,Denbighshire 013,50_64,1,842
W02000054,2023,Denbighshire 013,65_plus,1,839
W02000054,2023,Denbighshire 013,16_24,2,246
W02000054,2023,Denbighshire 013,25_34,2,256
W02000054,2023,Denbighshire 013,35_49,2,474
W02000054,2023,Denbighshire 013,50_64,2,836
W02000054,2023,Denbighshire 013,65_plus,2,850
W02000054,2025,Denbighshire 013,16_24,1,300
W02000054,2025,Denbighshire 013,25_34,1,331
W02000054,2025,Denbighshire 013,35_49,1,419
W02000054,2025,Denbighshire 013,50_64,1,796
W02000054,2025,Denbighshire 013,65_plus,1,894
W02000054,2025,Denbighshire 013,16_24,2,251
W02000054,2025,Denbighshire 013,25_34,2,269
W02000054,2025,Denbighshire 013,35_49,2,468
W02000054,2025,Denbighshire 013,50_64,2,839
W02000054,2025,Denbighshire 013,65_plus,2,883
W02000055,2021,Denbighshire 014,16_24,1,397
W02000055,2021,Denbighshire 014,25_34,1,275
W02000055,2021,Denbighshire 014,35_49,1,438
W02000055,2021,Denbighshire 014,50_64,1,552
W02000055,2021,Denbighshire 014,65_plus,1,642
W02000055,2021,Denbighshire 014,16_24,2,355
W02000055,2021,Denbighshire 014,25_34,2,317
W02000055,2021,Denbighshire 014,35_49,2,466
W02000055,2021,Denbighshire 014,50_64,2,597
W02000055,2021,Denbighshire 014,65_plus,2,741
W02000055,2023,Denbighshire 014,16_24,1,367
W02000055,2023,Denbighshire 014,25_34,1,266
W02000055,2023,Denbighshire 014,35_49,1,417
W02000055,2023,Denbighshire 014,50_64,1,585
W02000055,2023,Denbighshire 014,65_plus,1,681
W02000055,2023,Denbighshire 014,16_24,2,329
W02000055,2023,Denbighshire 014,25_34,2,311
W02000055,2023,Denbighshire 014,35_49,2,479
W02000055,2023,Denbighshire 014,50_64,2,621
W02000055,2023,Denbighshire 014,65_plus,2,766
W02000055,2025,Denbighshire 014,16_24,1,359
W02000055,2025,Denbighshire 014,25_34,1,294
W02000055,2025,Denbighshire 014,35_49,1,411
W02000055,2025,Denbighshire 014,50_64,1,595
W02000055,2025,Denbighshire 014,65_plus,1,690
W02000055,2025,Denbighshire 014,16_24,2,329
W02000055,2025,Denbighshire 014,25_34,2,330
W02000055,2025,Denbighshire 014,35_49,2,504
W02000055,2025,Denbighshire 014,50_64,2,645
W02000055,2025,Denbighshire 014,65_plus,2,764
W02000056,2021,Denbighshire 015,16_24,1,234
W02000056,2021,Denbighshire 015,25_34,1,248
W02000056,2021,Denbighshire 015,35_49,1,442
W02000056,2021,Denbighshire 015,50_64,1,619
W02000056,2021,Denbighshire 015,65_plus,1,624
W02000056,2021,Denbighshire 015,16_24,2,226
W02000056,2021,Denbighshire 015,25_34,2,243
W02000056,2021,Denbighshire 015,35_49,2,426
W02000056,2021,Denbighshire 015,50_64,2,613
W02000056,2021,Denbighshire 015,65_plus,2,620
W02000056,2023,Denbighshire 015,16_24,1,226
W02000056,2023,Denbighshire 015,25_34,1,272
W02000056,2023,Denbighshire 015,35_49,1,429
W02000056,2023,Denbighshire 015,50_64,1,635
W02000056,2023,Denbighshire 015,65_plus,1,652
W02000056,2023,Denbighshire 015,16_24,2,230
W02000056,2023,Denbighshire 015,25_34,2,258
W02000056,2023,Denbighshire 015,35_49,2,447
W02000056,2023,Denbighshire 015,50_64,2,630
W02000056,2023,Denbighshire 015,65_plus,2,638
W02000056,2025,Denbighshire 015,16_24,1,236
W02000056,2025,Denbighshire 015,25_34,1,285
W02000056,2025,Denbighshire 015,35_49,1,418
W02000056,2025,Denbighshire 015,50_64,1,625
W02000056,2025,Denbighshire 015,65_plus,1,680
W02000056,2025,Denbighshire 015,16_24,2,213
W02000056,2025,Denbighshire 015,25_34,2,262
W02000056,2025,Denbighshire 015,35_49,2,437
W02000056,2025,Denbighshire 015,50_64,2,657
W02000056,2025,Denbighshire 015,65_plus,2,656
W02000057,2021,Denbighshire 016,16_24,1,293
W02000057,2021,Denbighshire 016,25_34,1,270
W02000057,2021,Denbighshire 016,35_49,1,513
W02000057,2021,Denbighshire 016,50_64,1,725
W02000057,2021,Denbighshire 016,65_plus,1,889
W02000057,2021,Denbighshire 016,16_24,2,215
W02000057,2021,Denbighshire 016,25_34,2,308
W02000057,2021,Denbighshire 016,35_49,2,532
W02000057,2021,Denbighshire 016,50_64,2,766
W02000057,2021,Denbighshire 016,65_plus,2,935
W02000057,2023,Denbighshire 016,16_24,1,273
W02000057,2023,Denbighshire 016,25_34,1,271
W02000057,2023,Denbighshire 016,35_49,1,512
W02000057,2023,Denbighshire 016,50_64,1,739
W02000057,2023,Denbighshire 016,65_plus,1,910
W02000057,2023,Denbighshire 016,16_24,2,206
W02000057,2023,Denbighshire 016,25_34,2,316
W02000057,2023,Denbighshire 016,35_49,2,511
W02000057,2023,Denbighshire 016,50_64,2,789
W02000057,2023,Denbighshire 016,65_plus,2,941
W02000057,2025,Denbighshire 016,16_24,1,278
W02000057,2025,Denbighshire 016,25_34,1,277
W02000057,2025,Denbighshire 016,35_49,1,530
W02000057,2025,Denbighshire 016,50_64,1,695
W02000057,2025,Denbighshire 016,65_plus,1,932
W02000057,2025,Denbighshire 016,16_24,2,225
W02000057,2025,Denbighshire 016,25_34,2,327
W02000057,2025,Denbighshire 016,35_49,2,533
W02000057,2025,Denbighshire 016,50_64,2,807
W02000057,2025,Denbighshire 016,65_plus,2,972
W02000058,2021,Flintshire 001,16_24,1,213
W02000058,2021,Flintshire 001,25_34,1,249
W02000058,2021,Flintshire 001,35_49,1,358
W02000058,2021,Flintshire 001,50_64,1,630
W02000058,2021,Flintshire 001,65_plus,1,665
W02000058,2021,Flintshire 001,16_24,2,263
W02000058,2021,Flintshire 001,25_34,2,266
W02000058,2021,Flintshire 001,35_49,2,392
W02000058,2021,Flintshire 001,50_64,2,683
W02000058,2021,Flintshire 001,65_plus,2,716
W02000058,2023,Flintshire 001,16_24,1,215
W02000058,2023,Flintshire 001,25_34,1,229
W02000058,2023,Flintshire 001,35_49,1,354
W02000058,2023,Flintshire 001,50_64,1,644
W02000058,2023,Flintshire 001,65_plus,1,661
W02000058,2023,Flintshire 001,16_24,2,223
W02000058,2023,Flintshire 001,25_34,2,258
W02000058,2023,Flintshire 001,35_49,2,410
W02000058,2023,Flintshire 001,50_64,2,699
W02000058,2023,Flintshire 001,65_plus,2,750
W02000058,2025,Flintshire 001,16_24,1,206
W02000058,2025,Flintshire 001,25_34,1,243
W02000058,2025,Flintshire 001,35_49,1,354
W02000058,2025,Flintshire 001,50_64,1,636
W02000058,2025,Flintshire 001,65_plus,1,683
W02000058,2025,Flintshire 001,16_24,2,214
W02000058,2025,Flintshire 001,25_34,2,243
W02000058,2025,Flintshire 001,35_49,2,407
W02000058,2025,Flintshire 001,50_64,2,687
W02000058,2025,Flintshire 001,65_plus,2,768
W02000059,2021,Flintshire 002,16_24,1,370
W02000059,2021,Flintshire 002,25_34,1,343
W02000059,2021,Flintshire 002,35_49,1,544
W02000059,2021,Flintshire 002,50_64,1,770
W02000059,2021,Flintshire 002,65_plus,1,711
W02000059,2021,Flintshire 002,16_24,2,335
W02000059,2021,Flintshire 002,25_34,2,300
W02000059,2021,Flintshire 002,35_49,2,570
W02000059,2021,Flintshire 002,50_64,2,745
W02000059,2021,Flintshire 002,65_plus,2,726
W02000059,2023,Flintshire 002,16_24,1,396
W02000059,2023,Flintshire 002,25_34,1,339
W02000059,2023,Flintshire 002,35_49,1,537
W02000059,2023,Flintshire 002,50_64,1,789
W02000059,2023,Flintshire 002,65_plus,1,708
W02000059,2023,Flintshire 002,16_24,2,318
W02000059,2023,Flintshire 002,25_34,2,326
W02000059,2023,Flintshire 002,35_49,2,527
W02000059,2023,Flintshire 002,50_64,2,812
W02000059,2023,Flintshire 002,65_plus,2,718
W02000059,2025,Flintshire 002,16_24,1,393
W02000059,2025,Flintshire 002,25_34,1,338
W02000059,2025,Flintshire 002,35_49,1,531
W02000059,2025,Flintshire 002,50_64,1,772
W02000059,2025,Flintshire 002,65_plus,1,732
W02000059,2025,Flintshire 002,16_24,2,328
W02000059,2025,Flintshire 002,25_34,2,330
W02000059,2025,Flintshire 002,35_49,2,518
W02000059,2025,Flintshire 002,50_64,2,769
W02000059,2025,Flintshire 002,65_plus,2,760
W02000060,2021,Flintshire 003,16_24,1,635
W02000060,2021,Flintshire 003,25_34,1,693
W02000060,2021,Flintshire 003,35_49,1,987
W02000060,2021,Flintshire 003,50_64,1,1090
W02000060,2021,Flintshire 003,65_plus,1,907
W02000060,2021,Flintshire 003,16_24,2,612
W02000060,2021,Flintshire 003,25_34,2,732
W02000060,2021,Flintshire 003,35_49,2,990
W02000060,2021,Flintshire 003,50_64,2,1141
W02000060,2021,Flintshire 003,65_plus,2,1055
W02000060,2023,Flintshire 003,16_24,1,605
W02000060,2023,Flintshire 003,25_34,1,650
W02000060,2023,Flintshire 003,35_49,1,967
W02000060,2023,Flintshire 003,50_64,1,1101
W02000060,2023,Flintshire 003,65_plus,1,926
W02000060,2023,Flintshire 003,16_24,2,637
W02000060,2023,Flintshire 003,25_34,2,708
W02000060,2023,Flintshire 003,35_49,2,993
W02000060,2023,Flintshire 003,50_64,2,1154
W02000060,2023,Flintshire 003,65_plus,2,1077
W02000060,2025,Flintshire 003,16_24,1,620
W02000060,2025,Flintshire 003,25_34,1,663
W02000060,2025,Flintshire 003,35_49,1,959
W02000060,2025,Flintshire 003,50_64,1,1110
W02000060,2025,Flintshire 003,65_plus,1,965
W02000060,2025,Flintshire 003,16_24,2,636
W02000060,2025,Flintshire 003,25_34,2,697
W02000060,2025,Flintshire 003,35_49,2,1013
W02000060,2025,Flintshire 003,50_64,2,1183
W02000060,2025,Flintshire 003,65_plus,2,1078
W02000061,2021,Flintshire 004,16_24,1,386
W02000061,2021,Flintshire 004,25_34,1,585
W02000061,2021,Flintshire 004,35_49,1,677
W02000061,2021,Flintshire 004,50_64,1,626
W02000061,2021,Flintshire 004,65_plus,1,529
W02000061,2021,Flintshire 004,16_24,2,378
W02000061,2021,Flintshire 004,25_34,2,599
W02000061,2021,Flintshire 004,35_49,2,696
W02000061,2021,Flintshire 004,50_64,2,687
W02000061,2021,Flintshire 004,65_plus,2,699
W02000061,2023,Flintshire 004,16_24,1,414
W02000061,2023,Flintshire 004,25_34,1,605
W02000061,2023,Flintshire 004,35_49,1,763
W02000061,2023,Flintshire 004,50_64,1,680
W02000061,2023,Flintshire 004,65_plus,1,570
W02000061,2023,Flintshire 004,16_24,2,413
W02000061,2023,Flintshire 004,25_34,2,652
W02000061,2023,Flintshire 004,35_49,2,749
W02000061,2023,Flintshire 004,50_64,2,713
W02000061,2023,Flintshire 004,65_plus,2,678
W02000061,2025,Flintshire 004,16_24,1,446
W02000061,2025,Flintshire 004,25_34,1,597
W02000061,2025,Flintshire 004,35_49,1,803
W02000061,2025,Flintshire 004,50_64,1,677
W02000061,2025,Flintshire 004,65_plus,1,618
W02000061,2025,Flintshire 004,16_24,2,407
W02000061,2025,Flintshire 004,25_34,2,677
W02000061,2025,Flintshire 004,35_49,2,801
W02000061,2025,Flintshire 004,50_64,2,737
W02000061,2025,Flintshire 004,65_plus,2,703
W02000062,2021,Flintshire 005,16_24,1,330
W02000062,2021,Flintshire 005,25_34,1,332
W02000062,2021,Flintshire 005,35_49,1,552
W02000062,2021,Flintshire 005,50_64,1,669
W02000062,2021,Flintshire 005,65_plus,1,606
W02000062,2021,Flintshire 005,16_24,2,310
W02000062,2021,Flintshire 005,25_34,2,354
W02000062,2021,Flintshire 005,35_49,2,611
W02000062,2021,Flintshire 005,50_64,2,707
W02000062,2021,Flintshire 005,65_plus,2,774
W02000062,2023,Flintshire 005,16_24,1,324
W02000062,2023,Flintshire 005,25_34,1,320
W02000062,2023,Flintshire 005,35_49,1,529
W02000062,2023,Flintshire 005,50_64,1,680
W02000062,2023,Flintshire 005,65_plus,1,664
W02000062,2023,Flintshire 005,16_24,2,292
W02000062,2023,Flintshire 005,25_34,2,335
W02000062,2023,Flintshire 005,35_49,2,588
W02000062,2023,Flintshire 005,50_64,2,729
W02000062,2023,Flintshire 005,65_plus,2,776
W02000062,2025,Flintshire 005,16_24,1,299
W02000062,2025,Flintshire 005,25_34,1,323
W02000062,2025,Flintshire 005,35_49,1,525
W02000062,2025,Flintshire 005,50_64,1,661
W02000062,2025,Flintshire 005,65_plus,1,683
W02000062,2025,Flintshire 005,16_24,2,306
W02000062,2025,Flintshire 005,25_34,2,309
W02000062,2025,Flintshire 005,35_49,2,566
W02000062,2025,Flintshire 005,50_64,2,739
W02000062,2025,Flintshire 005,65_plus,2,801
W02000063,2021,Flintshire 006,16_24,1,405
W02000063,2021,Flintshire 006,25_34,1,349
W02000063,2021,Flintshire 006,35_49,1,624
W02000063,2021,Flintshire 006,50_64,1,1017
W02000063,2021,Flintshire 006,65_plus,1,1023
W02000063,2021,Flintshire 006,16_24,2,364
W02000063,2021,Flintshire 006,25_34,2,336
W02000063,2021,Flintshire 006,35_49,2,650
W02000063,2021,Flintshire 006,50_64,2,1059
W02000063,2021,Flintshire 006,65_plus,2,1215
W02000063,2023,Flintshire 006,16_24,1,398
W02000063,2023,Flintshire 006,25_34,1,336
W02000063,2023,Flintshire 006,35_49,1,593
W02000063,2023,Flintshire 006,50_64,1,1029
W02000063,2023,Flintshire 006,65_plus,1,1075
W02000063,2023,Flintshire 006,16_24,2,343
W02000063,2023,Flintshire 006,25_34,2,352
W02000063,2023,Flintshire 006,35_49,2,648
W02000063,2023,Flintshire 006,50_64,2,1068
W02000063,2023,Flintshire 006,65_plus,2,1225
W02000063,2025,Flintshire 006,16_24,1,384
W02000063,2025,Flintshire 006,25_34,1,357
W02000063,2025,Flintshire 006,35_49,1,560
W02000063,2025,Flintshire 006,50_64,1,1040
W02000063,2025,Flintshire 006,65_plus,1,1072
W02000063,2025,Flintshire 006,16_24,2,324
W02000063,2025,Flintshire 006,25_34,2,321
W02000063,2025,Flintshire 006,35_49,2,656
W02000063,2025,Flintshire 006,50_64,2,1068
W02000063,2025,Flintshire 006,65_plus,2,1271
W02000064,2021,Flintshire 007,16_24,1,367
W02000064,2021,Flintshire 007,25_34,1,448
W02000064,2021,Flintshire 007,35_49,1,581
W02000064,2021,Flintshire 007,50_64,1,530
W02000064,2021,Flintshire 007,65_plus,1,501
W02000064,2021,Flintshire 007,16_24,2,361
W02000064,2021,Flintshire 007,25_34,2,462
W02000064,2021,Flintshire 007,35_49,2,634
W02000064,2021,Flintshire 007,50_64,2,587
W02000064,2021,Flintshire 007,65_plus,2,569
W02000064,2023,Flintshire 007,16_24,1,382
W02000064,2023,Flintshire 007,25_34,1,445
W02000064,2023,Flintshire 007,35_49,1,597
W02000064,2023,Flintshire 007,50_64,1,548
W02000064,2023,Flintshire 007,65_plus,1,464
W02000064,2023,Flintshire 007,16_24,2,345
W02000064,2023,Flintshire 007,25_34,2,465
W02000064,2023,Flintshire 007,35_49,2,613
W02000064,2023,Flintshire 007,50_64,2,617
W02000064,2023,Flintshire 007,65_plus,2,560
W02000064,2025,Flintshire 007,16_24,1,376
W02000064,2025,Flintshire 007,25_34,1,402
W02000064,2025,Flintshire 007,35_49,1,631
W02000064,2025,Flintshire 007,50_64,1,581
W02000064,2025,Flintshire 007,65_plus,1,444
W02000064,2025,Flintshire 007,16_24,2,343
W02000064,2025,Flintshire 007,25_34,2,487
W02000064,2025,Flintshire 007,35_49,2,604
W02000064,2025,Flintshire 007,50_64,2,623
W02000064,2025,Flintshire 007,65_plus,2,551
W02000065,2021,Flintshire 008,16_24,1,408
W02000065,2021,Flintshire 008,25_34,1,514
W02000065,2021,Flintshire 008,35_49,1,695
W02000065,2021,Flintshire 008,50_64,1,732
W02000065,2021,Flintshire 008,65_plus,1,620
W02000065,2021,Flintshire 008,16_24,2,331
W02000065,2021,Flintshire 008,25_34,2,526
W02000065,2021,Flintshire 008,35_49,2,735
W02000065,2021,Flintshire 008,50_64,2,719
W02000065,2021,Flintshire 008,65_plus,2,779
W02000065,2023,Flintshire 008,16_24,1,389
W02000065,2023,Flintshire 008,25_34,1,491
W02000065,2023,Flintshire 008,35_49,1,653
W02000065,2023,Flintshire 008,50_64,1,758
W02000065,2023,Flintshire 008,65_plus,1,653
W02000065,2023,Flintshire 008,16_24,2,347
W02000065,2023,Flintshire 008,25_34,2,533
W02000065,2023,Flintshire 008,35_49,2,704
W02000065,2023,Flintshire 008,50_64,2,748
W02000065,2023,Flintshire 008,65_plus,2,807
W02000065,2025,Flintshire 008,16_24,1,355
W02000065,2025,Flintshire 008,25_34,1,477
W02000065,2025,Flintshire 008,35_49,1,660
W02000065,2025,Flintshire 008,50_64,1,741
W02000065,2025,Flintshire 008,65_plus,1,701
W02000065,2025,Flintshire 008,16_24,2,348
W02000065,2025,Flintshire 008,25_34,2,497
W02000065,2025,Flintshire 008,35_49,2,749
W02000065,2025,Flintshire 008,50_64,2,746
W02000065,2025,Flintshire 008,65_plus,2,820
W02000066,2021,Flintshire 009,16_24,1,495
W02000066,2021,Flintshire 009,25_34,1,776
W02000066,2021,Flintshire 009,35_49,1,954
W02000066,2021,Flintshire 009,50_64,1,995
W02000066,2021,Flintshire 009,65_plus,1,777
W02000066,2021,Flintshire 009,16_24,2,498
W02000066,2021,Flintshire 009,25_34,2,726
W02000066,2021,Flintshire 009,35_49,2,938
W02000066,2021,Flintshire 009,50_64,2,962
W02000066,2021,Flintshire 009,65_plus,2,853
W02000066,2023,Flintshire 009,16_24,1,502
W02000066,2023,Flintshire 009,25_34,1,711
W02000066,2023,Flintshire 009,35_49,1,1000
W02000066,2023,Flintshire 009,50_64,1,1004
W02000066,2023,Flintshire 009,65_plus,1,791
W02000066,2023,Flintshire 009,16_24,2,482
W02000066,2023,Flintshire 009,25_34,2,732
W02000066,2023,Flintshire 009,35_49,2,1007
W02000066,2023,Flintshire 009,50_64,2,1030
W02000066,2023,Flintshire 009,65_plus,2,890
W02000066,2025,Flintshire 009,16_24,1,565
W02000066,2025,Flintshire 009,25_34,1,713
W02000066,2025,Flintshire 009,35_49,1,1076
W02000066,2025,Flintshire 009,50_64,1,1003
W02000066,2025,Flintshire 009,65_plus,1,809
W02000066,2025,Flintshire 009,16_24,2,472
W02000066,2025,Flintshire 009,25_34,2,757
W02000066,2025,Flintshire 009,35_49,2,1111
W02000066,2025,Flintshire 009,50_64,2,1012
W02000066,2025,Flintshire 009,65_plus,2,859
W02000067,2021,Flintshire 010,16_24,1,375
W02000067,2021,Flintshire 010,25_34,1,335
W02000067,2021,Flintshire 010,35_49,1,596
W02000067,2021,Flintshire 010,50_64,1,726
W02000067,2021,Flintshire 010,65_plus,1,688
W02000067,2021,Flintshire 010,16_24,2,352
W02000067,2021,Flintshire 010,25_34,2,365
W02000067,2021,Flintshire 010,35_49,2,670
W02000067,2021,Flintshire 010,50_64,2,764
W02000067,2021,Flintshire 010,65_plus,2,798
W02000067,2023,Flintshire 010,16_24,1,372
W02000067,2023,Flintshire 010,25_34,1,337
W02000067,2023,Flintshire 010,35_49,1,587
W02000067,2023,Flintshire 010,50_64,1,717
W02000067,2023,Flintshire 010,65_plus,1,702
W02000067,2023,Flintshire 010,16_24,2,328
W02000067,2023,Flintshire 010,25_34,2,350
W02000067,2023,Flintshire 010,35_49,2,673
W02000067,2023,Flintshire 010,50_64,2,774
W02000067,2023,Flintshire 010,65_plus,2,803
W02000067,2025,Flintshire 010,16_24,1,376
W02000067,2025,Flintshire 010,25_34,1,317
W02000067,2025,Flintshire 010,35_49,1,591
W02000067,2025,Flintshire 010,50_64,1,707
W02000067,2025,Flintshire 010,65_plus,1,740
W02000067,2025,Flintshire 010,16_24,2,328
W02000067,2025,Flintshire 010,25_34,2,355
W02000067,2025,Flintshire 010,35_49,2,635
W02000067,2025,Flintshire 010,50_64,2,748
W02000067,2025,Flintshire 010,65_plus,2,847
W02000068,2021,Flintshire 011,16_24,1,244
W02000068,2021,Flintshire 011,25_34,1,377
W02000068,2021,Flintshire 011,35_49,1,467
W02000068,2021,Flintshire 011,50_64,1,634
W02000068,2021,Flintshire 011,65_plus,1,500
W02000068,2021,Flintshire 011,16_24,2,228
W02000068,2021,Flintshire 011,25_34,2,336
W02000068,2021,Flintshire 011,35_49,2,510
W02000068,2021,Flintshire 011,50_64,2,598
W02000068,2021,Flintshire 011,65_plus,2,553
W02000068,2023,Flintshire 011,16_24,1,248
W02000068,2023,Flintshire 011,25_34,1,343
W02000068,2023,Flintshire 011,35_49,1,459
W02000068,2023,Flintshire 011,50_64,1,628
W02000068,2023,Flintshire 011,65_plus,1,509
W02000068,2023,Flintshire 011,16_24,2,190
W02000068,2023,Flintshire 011,25_34,2,334
W02000068,2023,Flintshire 011,35_49,2,508
W02000068,2023,Flintshire 011,50_64,2,609
W02000068,2023,Flintshire 011,65_plus,2,572
W02000068,2025,Flintshire 011,16_24,1,259
W02000068,2025,Flintshire 011,25_34,1,330
W02000068,2025,Flintshire 011,35_49,1,486
W02000068,2025,Flintshire 011,50_64,1,627
W02000068,2025,Flintshire 011,65_plus,1,529
W02000068,2025,Flintshire 011,16_24,2,203
W02000068,2025,Flintshire 011,25_34,2,343
W02000068,2025,Flintshire 011,35_49,2,500
W02000068,2025,Flintshire 011,50_64,2,626
W02000068,2025,Flintshire 011,65_plus,2,604
W02000069,2021,Flintshire 012,16_24,1,315
W02000069,2021,Flintshire 012,25_34,1,332
W02000069,2021,Flintshire 012,35_49,1,540
W02000069,2021,Flintshire 012,50_64,1,703
W02000069,2021,Flintshire 012,65_plus,1,686
W02000069,2021,Flintshire 012,16_24,2,306
W02000069,2021,Flintshire 012,25_34,2,307
W02000069,2021,Flintshire 012,35_49,2,597
W02000069,2021,Flintshire 012,50_64,2,732
W02000069,2021,Flintshire 012,65_plus,2,790
W02000069,2023,Flintshire 012,16_24,1,299
W02000069,2023,Flintshire 012,25_34,1,315
W02000069,2023,Flintshire 012,35_49,1,499
W02000069,2023,Flintshire 012,50_64,1,742
W02000069,2023,Flintshire 012,65_plus,1,709
W02000069,2023,Flintshire 012,16_24,2,303
W02000069,2023,Flintshire 012,25_34,2,309
W02000069,2023,Flintshire 012,35_49,2,553
W02000069,2023,Flintshire 012,50_64,2,759
W02000069,2023,Flintshire 012,65_plus,2,817
W02000069,2025,Flintshire 012,16_24,1,314
W02000069,2025,Flintshire 012,25_34,1,332
W02000069,2025,Flintshire 012,35_49,1,490
W02000069,2025,Flintshire 012,50_64,1,745
W02000069,2025,Flintshire 012,65_plus,1,719
W02000069,2025,Flintshire 012,16_24,2,301
W02000069,2025,Flintshire 012,25_34,2,286
W02000069,2025,Flintshire 012,35_49,2,577
W02000069,2025,Flintshire 012,50_64,2,739
W02000069,2025,Flintshire 012,65_plus,2,811
W02000070,2021,Flintshire 013,16_24,1,597
W02000070,2021,Flintshire 013,25_34,1,491
W02000070,2021,Flintshire 013,35_49,1,997
W02000070,2021,Flintshire 013,50_64,1,1141
W02000070,2021,Flintshire 013,65_plus,1,1107
W02000070,2021,Flintshire 013,16_24,2,513
W02000070,2021,Flintshire 013,25_34,2,483
W02000070,2021,Flintshire 013,35_49,2,1117
W02000070,2021,Flintshire 013,50_64,2,1217
W02000070,2021,Flintshire 013,65_plus,2,1276
W02000070,2023,Flintshire 013,16_24,1,566
W02000070,2023,Flintshire 013,25_34,1,466
W02000070,2023,Flintshire 013,35_49,1,925
W02000070,2023,Flintshire 013,50_64,1,1191
W02000070,2023,Flintshire 013,65_plus,1,1145
W02000070,2023,Flintshire 013,16_24,2,508
W02000070,2023,Flintshire 013,25_34,2,482
W02000070,2023,Flintshire 013,35_49,2,1075
W02000070,2023,Flintshire 013,50_64,2,1227
W02000070,2023,Flintshire 013,65_plus,2,1298
W02000070,2025,Flintshire 013,16_24,1,580
W02000070,2025,Flintshire 013,25_34,1,469
W02000070,2025,Flintshire 013,35_49,1,896
W02000070,2025,Flintshire 013,50_64,1,1200
W02000070,2025,Flintshire 013,65_plus,1,1190
W02000070,2025,Flintshire 013,16_24,2,475
W02000070,2025,Flintshire 013,25_34,2,488
