area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000211,2021,0.056088250873228676,1.0484690817570552e-4,0.03660865332328754,0.07721184591746973,0.040603192594182186
W02000212,2021,0.0547986724043506,9.644366637677262e-5,0.03579960280931782,0.07492629189827504,0.03912668908895722
W02000213,2021,0.05074859332853434,1.1780224420363943e-4,0.0288594140458125,0.07165623980812559,0.04279682576231309
W02000214,2021,0.0534795355822864,1.1548059979255674e-4,0.033044627542400735,0.07669009671214996,0.04364546916974923
W02000215,2021,0.056358607994192914,1.3186715126398512e-4,0.03503306857327207,0.08089565155626302,0.04586258298299095
W02000216,2021,0.05454400157860096,1.1667275465409111e-4,0.03327944642819803,0.07596865386164096,0.042689207433442934
W02000217,2021,0.056187056600656406,9.734149683568119e-5,0.037579985669527666,0.076838131543388,0.03925814587386034
W02000218,2021,0.057935951981681444,1.1988078164406372e-4,0.03549808335841495,0.07833829932643567,0.04284021596802072
W02000219,2021,0.05436552007498971,1.1764940528956167e-4,0.035090075618158884,0.07661008853248422,0.04152001291432533
W02000220,2021,0.056972380492966754,9.686539189829047e-5,0.03812575569539921,0.07719300641921567,0.03906725072381646
W02000221,2021,0.05849119712111347,1.0507636229003732e-4,0.038965854628628144,0.07899934673578154,0.0400334921071534
W02000222,2021,0.050806520190171234,1.1090266998119501e-4,0.03148931727150525,0.07311014316100171,0.04162082588949646
W02000223,2021,0.0560533746785089,1.067321311195436e-4,0.03778670799505374,0.07897100238062062,0.04118429438556688
W02000224,2021,0.05884041992299609,1.0726261797227409e-4,0.03694768222447143,0.07896072923802538,0.042013047013553954
W02000225,2021,0.05535736882469569,1.060030774856297e-4,0.03437055352067896,0.07558349821767463,0.041212944696995664
W02000226,2021,0.05345624807775752,9.443640124775105e-5,0.035914131147697016,0.07450184035162928,0.038587709203932265
W02000227,2021,0.05757819855859607,1.0659412220146691e-4,0.038940289221624375,0.07890495927822329,0.039964670056598914
W02000228,2021,0.06649867782153862,1.300530500721251e-4,0.046835091193122375,0.09171253349539915,0.04487744230227678
