area_id,time_id,msoa_name,direct_estimate,variance,n,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width,fh_std_resid
W02000219,2023,Bridgend 002,0.07512376829491951,0.00657604399375621,4,0.1650353269086573,0.0014132022396896073,0.09112909500120558,0.2387500972870904,0.14762100228588482,-1.0059181004986932
W02000220,2023,Bridgend 003,0,0,2,0.18235552085004694,0.0019180080517943868,0.09704261059060812,0.26921918478823864,0.17217657419763052,-4.1638368386724824
W02000221,2023,Bridgend 004,0,0,2,0.18196379074525926,0.0017149257119519967,0.10101912967286027,0.2637687708170407,0.16274964114418045,-4.394022938338397
W02000222,2023,Bridgend 005,0,0,4,0.17635725820616785,0.0015984942044808895,0.0981030223154184,0.25518216136393473,0.15707913904851634,-4.411007592327403
W02000223,2023,Bridgend 006,0.15463081215945146,0.02317247323842648,4,0.16168609503185463,0.0012983896106918897,0.09081821512505323,0.23229979380002014,0.1414815786749669,-0.045101375734305026
W02000224,2023,Bridgend 007,0.476449030286195,0.0982846295077342,3,0.21241460739414905,0.0019555654246813316,0.12720222621199295,0.3010353190418376,0.17383309282984466,0.8339492058592706
W02000225,2023,Bridgend 008,0,0,5,0.18308164055409562,0.0017868909259893676,0.10048890137228064,0.2665798188855104,0.16609091751322977,-4.331075691266672
W02000226,2023,Bridgend 009,0.33242400929295135,0.03714580498362501,6,0.1368025519946593,8.18770061308316e-4,0.08047662211685265,0.1927324463791787,0.11225582426232604,1.0039849863767
W02000227,2023,Bridgend 010,0.3667259490850701,0.0849495858447122,3,0.17251179704463157,0.00135872683388729,0.10024872421872345,0.2449736901578944,0.14472496593917095,0.6610808241745543
W02000228,2023,Bridgend 011,0.13500546782867492,0.01926314327430547,4,0.17531153162540972,0.0015788007789185599,0.09759171602598679,0.2536822780940873,0.15609056206810049,-0.2791909105232952
W02000229,2023,Bridgend 012,0.14036913945894475,0.01997354636929015,4,0.10847009413964245,5.575511925823423e-4,0.06205105509303321,0.154653926840712,0.09260287174767878,0.2226238054965229
W02000230,2023,Bridgend 013,1,6.162476901133555e-33,2,0.1311881037328875,8.457465287182268e-4,0.07391553789763017,0.18800451388040104,0.11408897598277087,29.87484405160063
W02000231,2023,Bridgend 014,0.1470825502256866,0.02254107778186926,4,0.1797168257699156,0.001387147879442788,0.10649391847704297,0.2527254890979931,0.1462315706209501,-0.210969040775866
W02000232,2023,Bridgend 015,0.5720643907672591,0.03045709201199172,10,0.1834738541036831,0.0014339588082692006,0.10946518001424396,0.2581864175914521,0.14872123757720815,2.1759945596514703
W02000233,2023,Bridgend 016,0,0,4,0.16331384225616805,0.001192552661625955,0.09540008697540613,0.23092068245400826,0.13552059547860212,-4.729162241950459
W02000234,2023,Bridgend 017,0.3319684097213635,0.06177737630349128,5,0.20396592137259353,0.001897938551301652,0.11918172286379573,0.29033976095711167,0.17115803809331592,0.5072626215291576
W02000235,2023,Bridgend 018,0.14075988961524832,0.01855516492437538,6,0.1819711719693987,0.001992329158522862,0.09474902731867937,0.270158165755569,0.17540913843688963,-0.2874992370145011
W02000236,2023,Bridgend 019,0,0,3,0.21164096331932825,0.0016886474648365876,0.13192091748848184,0.29331469325396275,0.16139377576548092,-5.150272800790122
W02000237,2023,Vale of Glamorgan 001,0,0,6,0.18912489572518182,0.001554000862008437,0.11195707148739129,0.26679998192879534,0.15484291044140405,-4.797589373649356
W02000238,2023,Vale of Glamorgan 002,0.14118483278569652,0.02022357229056553,5,0.16673445432679154,0.001185799264948384,0.09894801071128907,0.23409657788136826,0.13514856717007917,-0.17461538738730079
W02000239,2023,Vale of Glamorgan 003,0.09814815869375534,0.00992993493438209,6,0.17367295352175866,0.0012088208091668715,0.10531248242641657,0.24178779086576815,0.13647530843935157,-0.7156014531879207
W02000240,2023,Vale of Glamorgan 004,0.3821218455135906,0.07541976152873689,4,0.2180644786558511,0.0018398671376522735,0.13477771748285355,0.3033250111740431,0.16854729369118954,0.5902274839425987
W02000241,2023,Vale of Glamorgan 005,0.19491158055598495,0.03509183804939568,4,0.20838481637878153,0.0016401021830860646,0.12896118586108396,0.28796932737559017,0.1590081415145062,-0.07029913428501519
W02000242,2023,Vale of Glamorgan 006,0,0,4,0.19854196987747003,0.0019407263426320582,0.11264690097640373,0.2857772377250538,0.17313033674865008,-4.506819617777359
W02000243,2023,Vale of Glamorgan 007,0,0,5,0.1662855627855947,0.0011420578556865857,0.09983498612977748,0.2324513810480189,0.13261639491824143,-4.92051422748977
W02000244,2023,Vale of Glamorgan 008,0,0,4,0.185219593440804,0.0014766841182687134,0.10980419572502433,0.26069756600991706,0.15089337028489275,-4.819956564280135
W02000245,2023,Vale of Glamorgan 009,0,0,5,0.1825293287331468,0.0016967549544027252,0.10163976785058752,0.2634615503526513,0.16182178250206375,-4.431217769160819
W02000246,2023,Vale of Glamorgan 010,0,0,3,0.2070054908933154,0.0019722827052674335,0.12090515257749951,0.2954290087663325,0.17452385618883298,-4.661195110277574
W02000247,2023,Vale of Glamorgan 011,0,0,8,0.2057097130517221,0.0016505292364749832,0.1266883737178986,0.2862479898653507,0.15955961614745212,-5.06341107981939
W02000248,2023,Vale of Glamorgan 012,0.17496181338717995,0.02076146570673613,7,0.20125912637653798,0.0015590958524618684,0.12384482317168871,0.2788607013702941,0.1550158781986054,-0.1760187031730588
W02000249,2023,Vale of Glamorgan 013,0,0,3,0.20999769005158658,0.0020271514386209014,0.12208043601078604,0.2990091916288303,0.17692875561804422,-4.664138311412488
W02000250,2023,Vale of Glamorgan 014,0.41237789295661,0.03423242187615998,8,0.19667714082061372,0.0017127564639245058,0.11604476370400787,0.27864650642908306,0.1626017427250752,1.1377093784878478
W02000251,2023,Vale of Glamorgan 015,0,0,5,0.20594580780328206,0.0018491095897582507,0.12202184520702612,0.29101907777586067,0.16899723256883453,-4.789295462716907
W02000252,2023,Rhondda Cynon Taf 001,0,0,7,0.15505864777834788,0.0019313780251464484,0.06843241792945907,0.24134574744690734,0.17291332951744826,-3.528274365869754
W02000253,2023,Rhondda Cynon Taf 002,0,0,3,0.16030392391934825,0.002008420707763952,0.0721000065515493,0.24835209561458166,0.17625208906303236,-3.5769824380287254
W02000254,2023,Rhondda Cynon Taf 003,0,0,5,0.16784623024697004,0.0019651212108904755,0.08093506859245063,0.25529087218724456,0.1743558035947939,-3.786316551839753
W02000255,2023,Rhondda Cynon Taf 004,0,0,7,0.1714638588178911,0.0017217645077345148,0.09019488280952918,0.2532991222132758,0.16310423940374658,-4.132241717137377
W02000256,2023,Rhondda Cynon Taf 005,0,0,2,0.17146523065973082,0.0016967151790663743,0.09076134343428145,0.2526495264803177,0.16188818304603625,-4.162666284576891
W02000257,2023,Rhondda Cynon Taf 006,0,0,4,0.15820658116777458,0.0015863152571069274,0.07975095892674015,0.23625013064703548,0.15649917172029532,-3.9721879987326747
W02000258,2023,Rhondda Cynon Taf 007,0.2496770476051043,0.03119143931930032,7,0.1659118731012644,0.001932257879355793,0.07956692749265228,0.2524141065275001,0.17284717903484786,0.46025031524167076
W02000259,2023,Rhondda Cynon Taf 008,0.06396191490916571,0.00459812913163889,7,0.13801505061391164,0.0014418062818025432,0.062859050566313,0.21196087747148182,0.14910182690516882,-0.9528560717082022
W02000260,2023,Rhondda Cynon Taf 009,0,0,2,0.17966105679669386,0.00183708936714351,0.0959212727606152,0.26441526523952735,0.16849399247891217,-4.191686637678788
W02000261,2023,Rhondda Cynon Taf 010,0,0,4,0.1465682720920399,0.0013690012897920115,0.0736523677619852,0.21892810862348705,0.14527574086150186,-3.961302785082348
W02000262,2023,Rhondda Cynon Taf 011,0,0,8,0.16287533635748289,0.0018758144281238525,0.07785623653987987,0.24807726898887358,0.17022103244899373,-3.7606281239355646
W02000263,2023,Rhondda Cynon Taf 012,0,0,3,0.16106662633262925,0.0013227752496163569,0.08960183192742278,0.23241816635532525,0.14281633442790248,-4.4285599893151675
W02000264,2023,Rhondda Cynon Taf 013,0.4463187324576003,0.04251886103566664,8,0.16912058594589485,0.0015932658567854136,0.09083256745823329,0.24764438677942072,0.15681181932118743,1.31980972159315
W02000265,2023,Rhondda Cynon Taf 014,0,0,2,0.14773914762289925,0.001180980682850538,0.0800813492619482,0.21496793254666272,0.13488658328471453,-4.299066787202645
W02000266,2023,Rhondda Cynon Taf 015,0.46814725674600344,0.09813279954298192,3,0.17780275108169263,0.0017928297718457426,0.09507281335266896,0.26155833603331424,0.1664855226806453,0.9184915517708532
W02000267,2023,Rhondda Cynon Taf 016,0,0,3,0.16834289421378695,0.0020393374393655635,0.07979775889004449,0.2573743703769934,0.17757661148694892,-3.7277797366983147
W02000268,2023,Rhondda Cynon Taf 017,0.15751108875263864,0.02232284622425626,5,0.1320403326849931,9.038411484748253e-4,0.0727135569908185,0.1906668443713402,0.11795328738052172,0.16712760877100413
W02000269,2023,Rhondda Cynon Taf 018,0,0,7,0.16037275575316956,0.0015956455824762857,0.08172683051751324,0.23866869080388559,0.15694186028637236,-4.014785757601051
W02000270,2023,Rhondda Cynon Taf 019,0,0,3,0.1664433575836763,0.0019703923320878204,0.07911652086475868,0.25371330475560117,0.1745967838908425,-3.749644663995022
W02000271,2023,Rhondda Cynon Taf 020,0.12268950939478776,0.0171393386633907,4,0.1642858083676774,0.001848007546834243,0.07963784154468899,0.24861039714803468,0.16897255560334568,-0.301871808357377
W02000272,2023,Rhondda Cynon Taf 021,0,0,2,0.18835834353259415,0.0017458385637744223,0.10660650658867402,0.270867898471021,0.16426139188234698,-4.507988726610276
W02000273,2023,Rhondda Cynon Taf 022,0,0,3,0.21369296524691292,0.0021679918147510177,0.1225774146130788,0.3055791121156274,0.18300169750254858,-4.589458069354327
W02000274,2023,Rhondda Cynon Taf 023,0.1881054911567012,0.03033909528162065,5,0.16205951601639282,0.0013993332658188522,0.08859054309099533,0.2354924369369665,0.1469018938459712,0.1462001814945624
W02000275,2023,Rhondda Cynon Taf 024,1,0,1,0.17695093093823083,0.0018009657930780285,0.09401284952772554,0.26085536227602446,0.16684251274829892,19.39425028808381
W02000276,2023,Rhondda Cynon Taf 025,0,0,2,0.17096307097853974,0.001835833366236918,0.08684671149985318,0.25527732166949557,0.1684306101696424,-3.9901174638291357
W02000277,2023,Rhondda Cynon Taf 026,0,0,4,0.18011602226851162,0.001668661839713363,0.0999147675261424,0.2604286126794157,0.1605138451532733,-4.409285093916398
W02000278,2023,Rhondda Cynon Taf 027,0,0,5,0.1682096251236304,0.00151444579415113,0.09183331307297427,0.24468901322278785,0.1528557001498136,-4.322390263131382
W02000279,2023,Rhondda Cynon Taf 028,0,0,4,0.18066871849182797,0.001654756944106585,0.10120310189378837,0.26103979141257905,0.15983668951879068,-4.4413587834902515
W02000280,2023,Rhondda Cynon Taf 029,0.31322778610688284,0.06393153441522402,4,0.18451930982209186,0.0018397965236822758,0.10084445034949631,0.2694823550690577,0.16863790471956142,0.5018672241782072
W02000281,2023,Rhondda Cynon Taf 030,0,0,4,0.15725757332143492,0.0012599260210311401,0.08730448188511034,0.2266620419939683,0.13935756010885797,-4.4303603021796905
W02000282,2023,Rhondda Cynon Taf 031,0,0,5,0.16991438395153488,0.0017023053420690273,0.08871066223980234,0.25085583699382746,0.16214517475402512,-4.118237740185796
W02000284,2023,Merthyr Tydfil 002,0.13005856501978796,0.01566378197715605,7,0.1508833279642317,0.0010930233636440821,0.08585368385529832,0.21562208750157796,0.12976840364627965,-0.16087347908888833
W02000285,2023,Merthyr Tydfil 003,0.541986534139711,0.05413486319098594,6,0.14129135440091198,9.860622208966545e-4,0.07954135720403496,0.20276767716127786,0.1232263199572429,1.7066948103303137
W02000286,2023,Merthyr Tydfil 004,0.1685173827141214,0.01008814072661191,10,0.19344476575702532,0.001620786014862187,0.1147505412547588,0.2728772352857561,0.15812669403099727,-0.23036587345977
W02000287,2023,Merthyr Tydfil 005,0.08143689220832523,0.00719258543337596,7,0.18258890470971798,0.0013640062666344167,0.11054688707576638,0.255582302658393,0.14503541558262661,-1.0935134353797458
W02000288,2023,Merthyr Tydfil 006,0.4107890450004816,0.04425884425201754,8,0.1958074148914813,0.0015014801498351717,0.12054713048584886,0.27276363358069633,0.15221650309484747,1.004978577646187
W02000289,2023,Merthyr Tydfil 007,0.13349329772120822,0.0090454268199364,13,0.18799375213381073,0.001440339044885608,0.11414997446193106,0.26321780649801285,0.1490678320360818,-0.532230851281272
W02000290,2023,Caerphilly 001,0.18260721374531855,0.02808857171382208,5,0.18202285215848196,0.0016395309959597595,0.10307072486465196,0.2621688376751513,0.15909811281049935,0.0033892067551376678
W02000291,2023,Caerphilly 002,0,0,3,0.17188502873178974,0.0018998900052016844,0.08676172970812407,0.2581763305237958,0.17141460081567172,-3.9434271488792065
W02000292,2023,Caerphilly 003,0,0,3,0.16771439973873317,0.001680830878152545,0.087279894090968,0.2484069938686218,0.16112709977765383,-4.090800904159641
W02000293,2023,Caerphilly 004,0,0,2,0.16798359347017314,0.0020219847023690216,0.0795369626476887,0.2563787476061734,0.1768417849584847,-3.735751113629078
W02000294,2023,Caerphilly 005,0.21544720375870355,0.03488404546037146,6,0.17956570060651186,0.0015165939857978705,0.10362123855474104,0.2566095618689664,0.15298832331422535,0.1880685264544764
W02000295,2023,Caerphilly 006,0.37325681043477665,0.07359730969832547,4,0.17035077156979947,0.00187765700970037,0.08593099547243067,0.2562868415518622,0.17035584607943155,0.7385731368528157
W02000296,2023,Caerphilly 007,0.486175963503618,0.0985411267376636,3,0.17829861772553982,0.0016472122553118221,0.09904506782611477,0.2585287809871719,0.15948371316105714,0.9726781174150049
W02000297,2023,Caerphilly 008,0.3574645379987234,0.10575003934330138,2,0.10024956041197935,4.925295642353097e-4,0.05658765694309906,0.14362051709449383,0.08703286015139478,0.7891271258020629
W02000298,2023,Caerphilly 009,0,0,5,0.1656051627233054,0.0020067536277956145,0.07761848990323957,0.2538031388478649,0.17618464894462532,-3.696807557573301
W02000299,2023,Caerphilly 010,0.2764754807732366,0.03109158066888201,7,0.1776951702964937,0.001867928709822296,0.0933206320725335,0.26316443366986914,0.16984380159733564,0.5441016183910331
W02000300,2023,Caerphilly 011,0,0,1,0.1662488068258704,0.0018797500927272487,0.08125469143697103,0.2517183203779778,0.17046362894100678,-3.8344976820697476
W02000301,2023,Caerphilly 012,0,0,4,0.16049173323649427,0.0019375639359907847,0.07393856903636369,0.24710557101364045,0.17316700197727675,-3.6460670094302814
W02000302,2023,Caerphilly 013,0,0,3,0.17091456469782848,0.0018621176893904962,0.08644905739605777,0.2561581212488418,0.16970906385278403,-3.9607324850317664
W02000303,2023,Caerphilly 014,0,0,2,0.16064046130398243,0.0014644495897793534,0.08548005414057111,0.23577487130210753,0.15029481716153642,-4.197761202108727
W02000304,2023,Caerphilly 015,0,0,4,0.13663629373786382,0.0011413059599009283,0.06999594704561153,0.20259752325948227,0.13260157621387075,-4.044501778066183
W02000305,2023,Caerphilly 016,0,0,4,0.17992251648610721,0.002100049654981707,0.09047583255666607,0.2706459336441839,0.1801701010875178,-3.9261847778594348
W02000306,2023,Caerphilly 017,0.4530414639157232,0.06060539935958151,5,0.1825096639470109,0.0018133031879051518,0.09948331702811393,0.266875803542286,0.1673924865141721,1.0828316806965108
W02000307,2023,Caerphilly 018,1,0,1,0.2047534263305288,0.0018343906680777999,0.12165860101176103,0.2899599107687177,0.16830130975695667,18.567605080988027
W02000308,2023,Caerphilly 019,0.08565602134734411,0.00948467705884187,6,0.15868054267461587,0.0014850144472562249,0.0827850083683238,0.23417123123684697,0.15138622286852316,-0.6972226893721825
W02000309,2023,Caerphilly 020,1,0,1,0.19066064860203216,0.001721184264674609,0.10983850041553604,0.27288230460351054,0.16304380418797448,19.508189853508522
W02000310,2023,Caerphilly 021,0,0,4,0.18107962793140286,0.0018875179558714846,0.0960195805897746,0.2668763887766008,0.1708568081868262,-4.167964848628018
W02000311,2023,Caerphilly 022,0,0,2,0.15890795043382236,0.0013692358752836649,0.08588301048067674,0.23117881955965736,0.1452958090789806,-4.294439526512009
W02000312,2023,Caerphilly 023,0,0,7,0.185286845686799,0.0019683972393630257,0.09846222521807638,0.2729244544097466,0.17446222919167023,-4.176266594563184
W02000313,2023,Caerphilly 024,0.3236375146979967,0.07507203563544239,3,0.18419001234092439,0.0019944153298817463,0.09663095641505241,0.272259305162382,0.17562834874732958,0.5023172127906109
W02000314,2023,Blaenau Gwent 001,0,0,9,0.1522699450563693,0.0016481093564152396,0.07271225996553676,0.23221317768304034,0.15950091771750358,-3.750776433051052
W02000315,2023,Blaenau Gwent 002,0.2072958791544463,0.01899374673819776,10,0.10761355805137335,6.096604703305347e-4,0.05904778219671815,0.15589085280817752,0.09684307061145937,0.71195469990175
W02000316,2023,Blaenau Gwent 003,0,0,8,0.16538824352275572,0.001625508376939831,0.08655145218313864,0.24497368127799846,0.1584222290948598,-4.102135756937003
W02000317,2023,Blaenau Gwent 004,0.5944450301563333,0.08864529794196965,3,0.16800741640622105,0.0014496087094042973,0.09362406709523967,0.24314178188475344,0.14951771478951376,1.420709827585962
W02000318,2023,Blaenau Gwent 005,0.38249591074927686,0.07652870564300704,4,0.12925180604647935,8.28035321305761e-4,0.0726791699571313,0.18557465093934558,0.11289548098221427,0.9105216187798247
W02000319,2023,Blaenau Gwent 006,0.2243304327354886,0.02093511355040131,10,0.16997687563904418,0.0014815845007616968,0.09471746320006225,0.24591669679064088,0.15119923359057863,0.36302969449690836
W02000320,2023,Blaenau Gwent 007,0.1928059865560531,0.01844980018984125,6,0.16800435578724424,0.0017261804134595451,0.08693599434953485,0.25023731618193956,0.1633013218324047,0.17460750708450762
W02000321,2023,Blaenau Gwent 008,0,0,3,0.1572298003039075,0.0018321539386192097,0.07334850566231026,0.24161532989652396,0.16826682423421369,-3.6732787174015127
W02000322,2023,Blaenau Gwent 009,0.10489895066300456,0.00990851580828027,11,0.17754539289373245,0.0015492842773803322,0.10081821293355243,0.2554007592713452,0.15458254633779278,-0.6786779352179412
W02000323,2023,Torfaen 001,0,0,3,0.11681886054438319,8.551114389462375e-4,0.05922346221492381,0.17395094991425913,0.11472748769933533,-3.9948604019869465
W02000324,2023,Torfaen 002,0,0,5,0.14984547231090478,0.0013604569545702418,0.07757537490910892,0.22242220278594926,0.14484682787684033,-4.062573416903022
W02000325,2023,Torfaen 003,0,0,6,0.16637932904841055,0.0016401984939326331,0.08713429076020163,0.24622666832932136,0.15909237756911973,-4.1081960834039375
W02000326,2023,Torfaen 004,0.14576240938113172,0.02169376310134523,4,0.12963319258985512,9.743479944491657e-4,0.06814621778920327,0.19063385706175096,0.12248763927254769,0.10712864529628868
W02000327,2023,Torfaen 005,0.08999153556139101,0.00824077208525349,6,0.10878083695604941,6.88634262416823e-4,0.057156586133210875,0.1600905576347398,0.10293397150152894,-0.1988379786498942
W02000328,2023,Torfaen 006,0,0,3,0.1430566853751823,0.0012479049544736123,0.07362801362226731,0.21228692542481106,0.13865891180254375,-4.049649195862587
W02000329,2023,Torfaen 007,0.1305471075409996,0.01772483941796278,4,0.16753754988359626,0.0013550525001589685,0.09540450421780834,0.23993945573955952,0.14453495152175116,-0.2677944485036808
W02000330,2023,Torfaen 008,0,0,3,0.1690185039640029,0.0019073327235492145,0.08387710104523945,0.2555679590589865,0.17169085801374706,-3.870089630936594
W02000331,2023,Torfaen 009,0,0,7,0.19128299498315574,0.0020989246601672354,0.10193653822385577,0.28196724780547733,0.18003070958162154,-4.175206289025699
W02000332,2023,Torfaen 010,0,0,4,0.13975163106077795,9.989741477767764e-4,0.077471871008431,0.20149145387735581,0.12401958286892481,-4.421603146410279
W02000333,2023,Torfaen 011,0.1801664973338166,0.03668874945540509,3,0.1608986363440309,0.0019567102433891564,0.07416851276312252,0.24809332679159307,0.17392481402847054,0.09801313160972373
W02000334,2023,Torfaen 012,0,0,5,0.17735312023621919,0.0016980981217363104,0.09708142906538676,0.2590100317054335,0.16192860264004677,-4.3038531325587535
W02000335,2023,Torfaen 013,0,0,1,0.1512431573273261,0.0014684802626846113,0.0759149440838086,0.22644006429174696,0.15052512020793835,-3.946768725804622
W02000336,2023,Monmouthshire 001,0.30515894032408536,0.06774669916944898,3,0.09756036489759523,4.5021348200063703e-4,0.05585266567373328,0.13906076443083842,0.08320809875710514,0.7949540237806695
W02000337,2023,Monmouthshire 002,0.2266073737872185,0.02415428091441315,11,0.15549417631345996,0.0010121180302232328,0.09293535432895937,0.2177646984729353,0.12482934414397594,0.44826999252280014
W02000338,2023,Monmouthshire 003,0,0,5,0.16627426217712538,0.0014734603168723402,0.0914067795376065,0.24216574164143276,0.15075896210382628,-4.331674429298402
W02000339,2023,Monmouthshire 004,0.4413825104832975,0.07740276334741407,6,0.15947607464425906,0.0011343417944558558,0.0933599725098588,0.2255362389390383,0.1321762664291795,1.0059295038731502
W02000340,2023,Monmouthshire 005,0.43008795952272394,0.06899429682118333,8,0.15205583483984558,9.838104936413794e-4,0.09044543918074759,0.2135189514637635,0.12307351228301593,1.0510270234476466
W02000341,2023,Monmouthshire 006,0,0,10,0.10527657643613039,4.295705636181043e-4,0.06455368169688994,0.14583291465439224,0.0812792329575023,-5.079424349754068
W02000342,2023,Monmouthshire 007,0,0,3,0.17191505166457366,0.0018983979239086538,0.08678385516756343,0.25800305148012814,0.17121919631256471,-3.945665613476979
W02000343,2023,Monmouthshire 008,0,0,1,0.15562659500637874,0.0014209330725694668,0.08148714904161451,0.229478881338064,0.14799173229644946,-4.128544824386301
W02000344,2023,Monmouthshire 009,0,0,6,0.17341640415096612,0.0017065952701080594,0.0928268590155983,0.25511856404617606,0.16229170503057777,-4.197830589499251
W02000345,2023,Monmouthshire 010,0.272672014980336,0.05294750313592281,4,0.19322503249603032,0.0016970083661402224,0.1129704286116602,0.2747408313022117,0.1617704026905515,0.3398631925862989
W02000346,2023,Monmouthshire 011,0,0,2,0.17228406763213353,0.0017198432402590958,0.0911459651328875,0.2540447123106494,0.1628987471777619,-4.15432706521488
W02000347,2023,Newport 001,0.20714229944335608,0.03219332550515778,7,0.15506910044354086,0.0010926245112969114,0.09015335429512586,0.21987336201961433,0.12972000772448847,0.2854195913839804
W02000348,2023,Newport 002,0,0,7,0.16333228523436086,0.002188424301566093,0.07122025078874131,0.2551627167091881,0.1839424659204468,-3.491453593930846
W02000349,2023,Newport 003,0.2031642634113361,0.03577025330460753,6,0.17915572472236918,0.0014726589859312966,0.1040033978856482,0.2546951953450149,0.15069179745936667,0.1244067400061206
W02000350,2023,Newport 004,0.09754941208026335,0.01080617943620027,5,0.1275733293059754,8.925604849871102e-4,0.06877933318764926,0.1859971070331256,0.11721777384547635,-0.27758616122710167
W02000351,2023,Newport 005,0.17128147249146472,0.02552863854132759,5,0.1288611771983763,9.220696727028736e-4,0.06899703385697059,0.18811126596837113,0.11911423211140054,0.2608284947298514
W02000352,2023,Newport 006,0.12145417576364093,0.01773366595147175,3,0.18569217101997854,0.0016725497417778568,0.10539408472951997,0.2660158271980894,0.16062174246856945,-0.461128061869281
W02000353,2023,Newport 007,0.3618756581717707,0.10688663101796322,2,0.17621325588927067,0.0020205287882943887,0.0879230551258606,0.26451524895329315,0.17659219382743255,0.5625948462008976
W02000354,2023,Newport 008,0,0,5,0.1612670030804187,0.002244141384419043,0.06792488729633755,0.2541628371928122,0.18623794989647463,-3.4042418620079276
W02000355,2023,Newport 009,0,0,4,0.1703862525392271,0.0018057777811483315,0.08706307363860057,0.25409047929320494,0.1670274056546044,-4.009612457908013
W02000356,2023,Newport 010,0,0,4,0.20939159427519594,0.0019170911043496844,0.12435076107862271,0.2963114593476675,0.1719606982690448,-4.782311574017676
W02000357,2023,Newport 011,0,0,7,0.17554501735855677,0.0025954007883998882,0.07509414127595819,0.27529393257535273,0.20019979129939453,-3.445770042437521
W02000358,2023,Newport 012,0,0,6,0.190394514070371,0.0020458419836492728,0.10207468869285664,0.2798836351512368,0.1778089464583802,-4.20938246249999
W02000359,2023,Newport 013,0,0,2,0.1866085043912368,0.002002000670791856,0.09877182486636733,0.2744662424347695,0.1756944175684022,-4.170607528232166
W02000360,2023,Newport 014,0.22917463003060484,0.04437829266759606,4,0.19462046762639015,0.0018364873525152992,0.11033683689366063,0.2786243824718187,0.16828754557815806,0.16073480401388984
W02000361,2023,Newport 015,0,0,2,0.13199768033112397,0.0012335920586027187,0.06282214476872473,0.2006635654216837,0.13784142065295896,-3.7582054388906743
W02000362,2023,Newport 016,0,0,4,0.17644782144027002,0.0019335324117421178,0.09019535751092556,0.26302052162134354,0.17282516411041798,-4.012735853249996
W02000363,2023,Newport 017,0,0,6,0.15695440358202506,0.0015156871278499372,0.08018243829244681,0.2330491138199985,0.15286667552755168,-4.031519119642105
W02000364,2023,Newport 018,0,0,3,0.14480922114940337,0.0011913254778239714,0.07679447570837321,0.2122263735050172,0.135431897796644,-4.195473698461095
W02000365,2023,Newport 019,0,0,4,0.19562277843431758,0.0021081876315681286,0.10593064560970887,0.28642974998632675,0.18049910437661787,-4.260541425921769
W02000366,2023,Newport 020,0.13075058285162028,0.01805426947704809,5,0.13057166151960373,9.038607896806396e-4,0.07131362811977032,0.18927137953762813,0.1179577514178578,0.00129946435525184
W02000367,2023,Cardiff 001,0.4647650196373027,0.06022726542689862,5,0.2001723254494509,0.0018683599220117102,0.11603412367084762,0.28590668464226865,0.16987256097142103,1.0618113074515074
W02000368,2023,Cardiff 002,0,0,6,0.19913336765633666,0.0019627213741281874,0.11255554125990382,0.28661876891571475,0.17406322765581095,-4.494844920019513
W02000369,2023,Cardiff 003,0.3702882547519212,0.05089767880210381,6,0.18750930882808184,0.0016414991553595144,0.1083487644915385,0.2675167702061465,0.15916800571460799,0.7974152403797558
W02000370,2023,Cardiff 004,0.7707927468783831,0.03112639897473354,7,0.2204078758070399,0.002028214833531286,0.13333408503793076,0.3103252903710312,0.17699120533310042,3.022696205152607
W02000371,2023,Cardiff 005,0.18426894733000623,0.03017596428734195,4,0.18123550085365175,0.0013461761407646542,0.10908511015857388,0.25312646100886166,0.1440413508502878,0.017085531234664646
W02000372,2023,Cardiff 006,0.5222030906214987,0.06614923199643358,5,0.2088918697849258,0.001977144757603168,0.12239703004656545,0.2972183423597654,0.17482131231319997,1.2003787617818915
W02000373,2023,Cardiff 007,0.42244032684830635,0.04881353143118073,8,0.2144722384154992,0.002010410779029269,0.1272169467293222,0.30343663441822505,0.17621968768890284,0.9224918239723628
W02000374,2023,Cardiff 008,0.602367861552656,0.11485473062352332,2,0.20056565537709892,0.001681491829206891,0.12040402233945947,0.2814820868002673,0.16107806446080786,1.1770145970290415
W02000375,2023,Cardiff 009,0.45016842819208247,0.09330004741602832,3,0.20656146877929574,0.0020340860104953867,0.11891865160062921,0.2962105911777304,0.1772919395771012,0.7889790647463267
W02000376,2023,Cardiff 010,0.41781742694391755,0.03755448247644911,7,0.21784472401569765,0.001966314497104271,0.1316491878061909,0.305954411882149,0.1743052240759581,1.005907091337687
W02000377,2023,Cardiff 011,0.264800086218664,0.05776414557143902,3,0.18435613369711207,0.0016989746351962975,0.10387638790191947,0.2658136028983532,0.16193721499643374,0.3298903061181695
W02000378,2023,Cardiff 012,0.2532905120751764,0.03258189564346581,6,0.20927398171443118,0.0018796131995467565,0.12458479157012416,0.29492639000868237,0.17034159843855823,0.2371093400408221
W02000379,2023,Cardiff 013,0,0,1,0.2047740382382402,0.002222176357389312,0.11263556806798944,0.297950935490009,0.18531536742201957,-4.3439581595636065
W02000380,2023,Cardiff 014,0.3721170925603895,0.0646441406014491,4,0.18766257950006604,0.0018810111946169215,0.10276730197481129,0.2732842983897855,0.17051699641497423,0.7151486917561406
W02000381,2023,Cardiff 015,0.25941958194310355,0.0522477044901706,4,0.20846502222645533,0.0019664130696014012,0.12236554521055902,0.29665864513072737,0.17429309992016834,0.21884007590513718
