domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000149,14.467095066090916,13.425353963341482,15.516533134676507,2.0911791713350247
W02000151,14.555300510727502,13.489259562905797,15.64149866214755,2.1522390992417524
W02000152,14.404574691118658,13.352133840714039,15.456187794019916,2.1040539533058773
W02000153,14.588621557520133,13.50994614614773,15.682869062501673,2.1729229163539436
W02000154,14.267894428570933,13.282327337842181,15.236915595220927,1.9545882573787452
W02000156,14.511198101374816,13.461311758262518,15.580428006186844,2.1191162479243264
W02000157,14.506550991273963,13.431781945262806,15.581843721109966,2.15006177584716
W02000158,14.46171984160963,13.416820790675839,15.516973756166845,2.100152965491006
W02000159,14.450557549989584,13.398673305886394,15.519766359461288,2.121093053574894
W02000160,14.35514280390922,13.319397578899558,15.386855113119204,2.0674575342196455
W02000161,13.91615308984402,13.030547639058693,14.806927255224808,1.7763796161661158
W02000162,14.426829584828518,13.389339236451281,15.486311436351262,2.09697219989998
W02000163,12.55145259848248,11.375794816771732,13.73949856735991,2.3637037505881775
W02000164,14.270978345799556,13.271859939744393,15.253304917563836,1.981444977819443
W02000165,12.903030279958182,11.852203773396138,13.93410852352237,2.081904750126233
W02000166,14.049683198262933,13.129676929802441,14.952374310821954,1.8226973810195126
W02000167,13.364837231420626,12.40927059242501,14.301354755645605,1.892084163220595
W02000168,14.339045675692214,13.320337581012042,15.347121894499407,2.026784313487365
W02000169,14.497871717022628,13.444303103576345,15.579155505452563,2.134852401876218
W02000170,13.574771374158674,12.692858984083045,14.457749803385266,1.7648908193022201
W02000171,14.390664918473194,13.363134687975617,15.411565295247764,2.048430607272147
W02000172,14.055479630881383,13.139249772983426,14.958808595348673,1.8195588223652468
W02000173,14.088435141910018,13.157673780609622,14.989471683723675,1.8317979031140528
W02000174,13.814168611941046,12.93906654048439,14.6838994680017,1.7448329275173098
W02000175,12.610784517462989,11.443960807170878,13.801733716334347,2.3577729091634687
W02000176,13.079826707931005,12.067712577189338,14.039242202450824,1.9715296252614856
W02000177,13.96955218474536,13.077876618668945,14.858608281327594,1.7807316626586491
W02000178,12.923562150561754,11.91525678832909,13.904503246617642,1.9892464582885516
W02000179,14.154809414348506,13.203877111184905,15.092898659169732,1.889021547984827
W02000180,13.166150597029326,12.176273545774468,14.113353616167013,1.937080070392545
W02000181,14.004341069402203,13.093439211535989,14.917208322979405,1.8237691114434167
W02000182,11.65587011024824,9.944072583548149,13.43921597863148,3.495143395083332
W02000183,12.679399713545255,11.446318855374901,13.942237628904932,2.4959187735300308
W02000184,13.76734295457554,12.890797632615117,14.630068797971084,1.7392711653559676
W02000185,14.455406003103539,13.41732536164339,15.503240637838788,2.085915276195397
W02000186,11.633971225787231,9.962191490569532,13.384781579669964,3.4225900891004315
W02000188,13.934685886071119,13.0462972185915,14.804078409522136,1.7577811909306362
W02000189,12.869687806402034,11.814372274422334,13.900636396477877,2.0862641220555425
W02000191,11.568720939352604,9.68742442872144,13.564185905877313,3.8767614771558723
W02000192,12.647340304648756,11.197681999205997,14.215255067578385,3.0175730683723874
W02000193,9.97698682150829,6.808770609898948,13.225885144121552,6.417114534222604
W02000194,13.520459529563475,12.65303512745869,14.389589334650452,1.7365542071917623
W02000195,14.202374904215903,13.229320183773662,15.171143534540375,1.9418233507667129
W02000196,13.013621801050665,12.02489910001009,13.973790128045568,1.9488910280354776
W02000197,14.568375073621382,13.484529401195177,15.663197158916681,2.178667757721504
W02000198,13.568100200346331,12.69932000753618,14.44585921335822,1.7465392058220406
W02000200,14.551565687234614,13.476235863403911,15.639455562807411,2.1632196994035002
W02000201,14.52463724135896,13.463914455837989,15.602277553841137,2.1383630980031487
W02000202,14.47708636725969,13.423269305666595,15.529537760517368,2.106268454850772
W02000204,14.192205913550644,13.22102457838114,15.155403472586634,1.9343788942054942
W02000205,14.122228236548443,13.167395439633603,15.065476643886793,1.8980812042531898
W02000206,12.809502180025005,11.699967806065455,13.946024869145932,2.2460570630804764
W02000207,14.269594174061774,13.267283999779105,15.256870854888618,1.989586855109513
W02000208,14.374278862488941,13.421744529990763,15.312725494699457,1.8909809647086941
W02000210,13.278354993558324,12.315220840883939,14.1963052043992,1.8810843635152619
W02000211,14.143495318905307,13.204757504153335,15.068435809245827,1.8636783050924919
W02000212,14.501445523172608,13.439532015228455,15.571504632738176,2.131972617509721
W02000213,14.133936985146107,13.190411564231901,15.059815469359215,1.8694039051273137
W02000214,12.562582364613881,11.418974700923668,13.718973254541247,2.299998553617579
W02000215,12.51479670742905,11.311872178336605,13.75475373843533,2.4428815600987246
W02000216,14.178548851104464,13.241258886310366,15.098470128179612,1.857211241869246
W02000217,14.529773704818906,13.470782643136657,15.61520668743455,2.144424044297894
W02000218,14.351196653948367,13.333825824682405,15.346027636288621,2.012201811606216
W02000219,13.927223699117734,13.041360001491773,14.79904726180878,1.7576872603170077
W02000220,14.474992400570793,13.413621898875482,15.535928344058137,2.122306445182655
W02000221,14.4855013300546,13.444713958959621,15.548229775130663,2.1035158161710417
W02000222,14.444809739463896,13.397039067690917,15.489286795545153,2.092247727854236
W02000223,14.327019338616653,13.305456767395285,15.324710827856274,2.019254060460989
W02000224,14.222998153979198,13.256074974382392,15.187892878854926,1.9318179044725348
W02000225,14.08651568313531,13.153181754972517,15.01353128146224,1.860349526489724
W02000226,14.371415894688331,13.346756400788411,15.384320074299852,2.037563673511441
W02000227,14.296434207045687,13.280189100751446,15.2924599500886,2.0122708493371544
W02000228,14.091132278078963,13.190777669957614,15.009550127923248,1.8187724579656344
W02000229,12.9111179220084,11.853868912445662,13.949813348081921,2.095944435636259
W02000230,14.494258541539221,13.44063472476243,15.553538646755298,2.112903921992867
W02000231,12.599065138266988,11.36967509319628,13.842350157500691,2.4726750643044113
W02000232,14.187254567246425,13.2354315976722,15.120726950578282,1.8852953529060823
W02000233,12.002297597787564,10.491317532047528,13.597444233293798,3.1061267012462697
W02000234,12.312924609648968,11.01340503064836,13.651657738866136,2.6382527082177756
W02000235,13.778217006608626,12.903588096767205,14.6306568497592,1.727068752991995
W02000236,13.928599137263912,13.04036886007053,14.82713148643924,1.786762626368711
W02000237,14.590019718538292,13.509709127437489,15.687031004664783,2.1773218772272944
W02000238,14.430508046987947,13.383137224217302,15.487034575195445,2.1038973509781425
W02000239,14.554241914066827,13.478515881177936,15.645944098482916,2.1674282173049804
W02000240,13.006941300564135,11.996157497519539,13.980921111584108,1.984763614064569
W02000241,11.87846583508054,10.316856513099669,13.513621843167835,3.1967653300681658
W02000242,14.309226806143208,13.2763767019347,15.30708169552909,2.030704993594391
W02000243,12.350277320573007,11.101070608207893,13.61794066475287,2.5168700565449775
W02000244,13.958978051038594,13.071354447381559,14.850340971384291,1.7789865240027325
W02000245,12.94642966745937,11.894400845782126,13.966215227379058,2.0718143815969317
W02000246,13.902067907168965,13.0122839638367,14.7815010893629,1.7692171255262004
W02000247,14.27869421894301,13.237833384946738,15.288840449753055,2.051007064806317
W02000248,10.592723912153017,8.216804947972872,13.153511961474859,4.936707013501987
W02000249,11.070666361765833,9.085067196302695,13.240557303100378,4.155490106797682
W02000250,14.450009320300962,13.40137312680014,15.47126272414161,2.0698895973414704
W02000251,13.357943081049454,12.452236397291765,14.257829705842214,1.8055933085504492
W02000252,14.530519602305338,13.46719497075704,15.612923131362564,2.1457281606055236
W02000253,14.238284727917845,13.269851699839851,15.199594146559322,1.9297424467194713
W02000254,14.237286389472338,13.263296478109805,15.208235997677871,1.9449395195680665
W02000255,14.263390869374605,13.284711533167982,15.231900472285423,1.9471889391174404
W02000256,14.22176200872992,13.236501374305918,15.18845352535854,1.9519521510526214
W02000257,14.236447803618018,13.261562686216767,15.200041524496031,1.9384788382792646
W02000258,14.50509422854117,13.462128676947383,15.556438452843386,2.0943097758960025
W02000259,12.963766006054497,11.941135467046804,13.95215004922266,2.0110145821758554
W02000260,14.302980908590065,13.275411752733532,15.306572486124306,2.0311607333907737
W02000261,14.231100121011467,13.247045480678235,15.197581010991671,1.9505355303134362
W02000262,14.07789069457234,13.157323318319298,14.98301674662018,1.825693428300882
W02000263,14.2291642829721,13.253185916500227,15.174864657084209,1.9216787405839817
W02000264,14.159737566985235,13.220068412754532,15.09486086275035,1.8747924499958177
W02000265,14.088486537914958,13.154320331849743,14.997055969947882,1.842735638098139
W02000266,14.37725214985234,13.337958078109583,15.39836058874205,2.060402510632466
W02000267,14.175704952784544,13.216468659825063,15.116641442448849,1.9001727826237857
W02000268,14.116103592330473,13.19737750267336,15.025504745662946,1.828127242989586
W02000269,13.896600611228992,13.014728442602527,14.774731632006445,1.7600031894039176
W02000270,14.009914738333235,13.114782469964807,14.891578227097167,1.7767957571323603
W02000271,13.763996577463498,12.898889658399307,14.640548134492693,1.7416584760933862
W02000272,14.128514306423035,13.193821707795385,15.061205099099366,1.8673833913039815
W02000273,13.849193923999765,12.970157992855382,14.718943269832682,1.7487852769772996
W02000274,14.239681372014513,13.269127938493849,15.192260066790633,1.9231321282967837
W02000275,14.355835399772436,13.320514498749818,15.361347024432154,2.0408325256823368
W02000276,14.022158952067308,13.118740284471366,14.914877690778377,1.796137406307011
W02000277,14.243890567674226,13.263469274768198,15.206742649535618,1.9432733747674202
W02000278,14.15435410296992,13.21236448672253,15.080230763427512,1.8678662767049818
W02000279,13.805993677460041,12.92554093008266,14.657748786562866,1.7322078564802066
W02000280,14.35095229301792,13.311669458165671,15.356601201749935,2.0449317435842644
W02000281,14.23585683759502,13.255492428763247,15.190690693114007,1.9351982643507597
W02000282,14.224072893006573,13.240811997377133,15.195057599481938,1.9542456021048054
W02000284,14.13509459147124,13.196767399390334,15.073919800698283,1.8771524013079492
W02000285,14.092895129318121,13.160841219072195,15.019630932472603,1.8587897134004088
W02000286,13.38750030779791,12.434429949451696,14.304682513429645,1.8702525639779495
W02000287,14.090458345383714,13.171620349307263,15.006228639921373,1.83460829061411
W02000288,14.551139876918942,13.491398070757715,15.621944288718677,2.130546217960962
W02000289,14.107918161922889,13.189125460641128,15.019346487408718,1.8302210267675907
W02000290,14.37529086998988,13.344871681864326,15.382167206437511,2.037295524573185
W02000291,14.472025402983062,13.421143901216473,15.529074420718134,2.107930519501661
W02000292,13.820899320655457,12.943864681365026,14.68053522804402,1.7366705466789938
W02000293,13.288972865481552,12.335116080796867,14.209769190858664,1.8746531100617965
W02000294,14.42495475721437,13.389356743905477,15.466964983505942,2.0776082396004654
W02000295,14.310052536866277,13.337076960229444,15.273898812122967,1.936821851893523
W02000296,13.144653977165836,12.13912717886892,14.091306635780043,1.9521794569111233
W02000297,14.218478616167022,13.241842448450628,15.17244709474274,1.930604646292112
W02000298,13.424169254536542,12.515890952622112,14.317796527586609,1.801905574964497
W02000299,14.285090634722339,13.30254885914793,15.255023897828378,1.9524750386804488
W02000300,13.800776901568538,12.918984917178374,14.661097951179507,1.7421130340011324
W02000301,14.158774591713849,13.21529491973752,15.095661571024008,1.8803666512864883
W02000302,14.238564856425187,13.26229721942419,15.21143749540596,1.9491402759817706
W02000303,14.46421274587811,13.419035788420887,15.489430763327602,2.0703949749067156
W02000304,14.412054886326883,13.371220829874202,15.447063497295126,2.0758426674209236
W02000305,13.273303845387263,12.32845448149575,14.193925582168658,1.8654711006729077
W02000306,14.034148190825182,13.140812027329288,14.929435131680139,1.788623104350851
W02000307,14.333764134985135,13.325676797322764,15.3245112041587,1.998834406835936
