area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000230,Bridgend 013,2021,6,0.2016441058332007,0.03198579527481923,0.701062380663435,0.1511164132548314,5.112686042671937e-4,0.10819217555228938,0.20317501270675034,0.09498283715446096
W02000230,Bridgend 013,2023,2,1,6.162476901133555e-33,3.0772001071872643e-16,0.181647943003344,6.613846079215878e-4,0.1360456393547223,0.23610027913588066,0.10005463978115836
W02000230,Bridgend 013,2025,14,0.03432351547577085,0.00123157673493007,0.13756527631286591,0.17712711596476416,6.069238105516243e-4,0.12904261110772372,0.2315712154541389,0.10252860434641517
W02000231,Bridgend 014,2021,13,0.2472861559093759,0.02086188485061717,0.5661804361710441,0.17898379922014288,8.070426525684921e-4,0.12558509793002845,0.2356107889421325,0.11002569101210405
W02000231,Bridgend 014,2023,4,0.1470825502256866,0.02254107778186926,0.5885256904268972,0.21327369026300738,0.0010991956702498295,0.15467497562851595,0.2815684667552981,0.12689349112678217
W02000231,Bridgend 014,2025,8,0.07183417284544649,0.0052387770914089,0.2837220221797598,0.20818880300398077,9.751828278645383e-4,0.15157773386515028,0.27450278225952807,0.12292504839437779
W02000232,Bridgend 015,2021,7,0.2089893262583731,0.03245549152384563,0.7061910058737371,0.1589854822513404,6.446164211224735e-4,0.11535021528173132,0.21751873965370885,0.10216852437197753
W02000232,Bridgend 015,2023,10,0.5720643907672591,0.03045709201199172,0.6841042749819888,0.19064557185885436,8.216319162299173e-4,0.1410933129954546,0.2531640881992375,0.11207077520378292
W02000232,Bridgend 015,2025,9,0.07382530913478066,0.00564646116036695,0.2945549051039442,0.18592053751377113,7.312717631575065e-4,0.13908430265268473,0.24329531278094438,0.10421101012825965
W02000233,Bridgend 016,2021,11,0.1889879167546872,0.01679458206755793,0.5079988008776861,0.16197544456714655,0.001043843153578223,0.10410461151474756,0.22869197539666933,0.12458736388192176
W02000233,Bridgend 016,2023,4,0,0,0,0.19355169550615445,0.001264628099688818,0.12926268130131702,0.26875857839215034,0.13949589709083332
W02000233,Bridgend 016,2025,14,0.06802796645371637,0.00256054360588346,0.19835546698382633,0.18894542553900304,0.0012176144434137826,0.12200123804849423,0.25975140782709544,0.13775016977860122
W02000234,Bridgend 017,2021,7,0.23793242127900188,0.02837439863724711,0.6603001860576574,0.17035161285507758,0.001089505057330632,0.11331158001740528,0.24243821909557067,0.1291266390781654
W02000234,Bridgend 017,2023,5,0.3319684097213635,0.06177737630349128,0.9743002558151911,0.20352453034977175,0.0013837041374342985,0.14381898562564616,0.2894512956357663,0.14563231001012017
W02000234,Bridgend 017,2025,15,0.24809512359347852,0.01759214410250996,0.5199211368563851,0.19859578766994304,0.0012612122522661063,0.14007669214164592,0.27536724574114935,0.13529055359950343
W02000235,Bridgend 018,2021,7,0.5408530781595624,0.05900934608218884,0.9522226063496215,0.15033561231215903,8.969674185387447e-4,0.09623151056156384,0.21373008507099478,0.11749857450943094
W02000235,Bridgend 018,2023,6,0.14075988961524832,0.01855516492437538,0.5339621783166895,0.18081814204141133,0.001290863730176987,0.11675202587130976,0.2614755349073111,0.14472350903600137
W02000235,Bridgend 018,2025,13,0,0,0,0.17622209206825046,0.001149669878487332,0.11644332774238389,0.24008385243026475,0.12364052468788087
W02000236,Bridgend 019,2021,12,0.7427696585151857,0.02582544992658348,0.6299441321859218,0.16520048531593462,9.78843701529688e-4,0.11471109182385067,0.23049395927988836,0.11578286745603769
W02000236,Bridgend 019,2023,3,0,0,0,0.19770329123066904,0.0013543072112029164,0.13907940551978082,0.2812127688301307,0.14213336331034987
W02000236,Bridgend 019,2025,16,0.13370182663871005,0.00806865787511177,0.3521103063842989,0.19289666520519014,0.0012314932860099186,0.13595636494105828,0.2726935340083046,0.1367371690672463
W02000237,Vale of Glamorgan 001,2021,6,0,0,0,0.14861729224165207,4.580697875806435e-4,0.10931258524462928,0.18980313338256874,0.08049054813793946
W02000237,Vale of Glamorgan 001,2023,6,0,0,0,0.17900812780175554,7.239167423830364e-4,0.1275341317265154,0.236297805597305,0.10876367387078961
W02000237,Vale of Glamorgan 001,2025,20,0.1627169233043331,0.00557483099244682,0.29268060195246154,0.1744087194359237,5.938697037170936e-4,0.12555473892395508,0.22006012978019096,0.09450539085623588
W02000238,Vale of Glamorgan 002,2021,10,0.0697226178451028,0.00512124616335283,0.28052134497864983,0.14128225627226096,5.415088448518699e-4,0.10315872009824573,0.1951730435958311,0.09201432349758537
W02000238,Vale of Glamorgan 002,2023,5,0.14118483278569652,0.02022357229056553,0.5574514155028695,0.1702253119730584,6.885074716979036e-4,0.126313323797602,0.2298107960943254,0.1034974722967234
W02000238,Vale of Glamorgan 002,2025,12,0.09491294921351873,0.00529947441630956,0.2853609135223337,0.1659784956634868,6.445294992689131e-4,0.12050496432858455,0.22501594043266454,0.10451097610407999
W02000239,Vale of Glamorgan 003,2021,13,0.0878882555274812,0.00447735435358631,0.2622942803414315,0.14933180694347678,3.862845117405647e-4,0.11377781394954917,0.19009238633282943,0.07631457238328027
W02000239,Vale of Glamorgan 003,2023,6,0.09814815869375534,0.00992993493438209,0.39061713297089673,0.17981561056067016,5.819837155162182e-4,0.1337825438717108,0.2330913091433725,0.09930876527166171
W02000239,Vale of Glamorgan 003,2025,15,0.2267787281000853,0.01445762414180057,0.47133159361876054,0.17520605575400708,4.6969415513874516e-4,0.13503904171210185,0.22040184928656864,0.08536280757446679
W02000240,Vale of Glamorgan 004,2021,11,0.3842605519584914,0.02654797717361021,0.6386954237667628,0.17692635819682145,9.753891536206412e-4,0.1268147364078304,0.24574900325860582,0.11893426685077543
W02000240,Vale of Glamorgan 004,2023,4,0.3821218455135906,0.07541976152873689,1.0765164340207978,0.2110760270925125,0.0012555859591582973,0.14985306050283126,0.28997613386357546,0.1401230733607442
W02000240,Vale of Glamorgan 004,2025,9,0.23257132757896865,0.02165848856048714,0.5768888694491725,0.20600834369146295,0.001138770833195808,0.14761308991215807,0.2781041138980228,0.13049102398586473
W02000241,Vale of Glamorgan 005,2021,10,0.3254299456153663,0.02399623667622223,0.607225016096464,0.1708675331244589,9.630561033126322e-4,0.11627105096942515,0.2386735986238359,0.12240254765441073
W02000241,Vale of Glamorgan 005,2023,4,0.19491158055598495,0.03509183804939568,0.7343128782997632,0.20433633981174856,0.0013295898451162612,0.14216856976629957,0.2861893485014627,0.14402077873516314
W02000241,Vale of Glamorgan 005,2025,14,0.08571980997754938,0.00684297326408523,0.3242653234935507,0.19926435418486912,0.0011558802695289384,0.1430799925650773,0.2823268581687388,0.1392468656036615
W02000242,Vale of Glamorgan 006,2021,7,0.23229378979409,0.02616522429055024,0.6340745433980909,0.16016868345194102,7.124378394989761e-4,0.11401571718469874,0.21471782631686565,0.1007021091321669
W02000242,Vale of Glamorgan 006,2023,4,0,0,0,0.19225227754972796,0.0010623408068507817,0.13879259162968627,0.25338871862155055,0.11459612699186428
W02000242,Vale of Glamorgan 006,2025,11,0.3303578552998071,0.03512637468853634,0.7346741369785239,0.18742696481281637,9.259636589073583e-4,0.13679158583776047,0.25169849448456133,0.11490690864680086
W02000243,Vale of Glamorgan 007,2021,17,0.09583720050472132,0.00445311557213456,0.26158333352220026,0.1763737631293505,7.992924451291564e-4,0.1261429552328197,0.23811548825341247,0.11197253302059276
W02000243,Vale of Glamorgan 007,2023,5,0,0,0,0.21032459738238232,0.0011001996291362505,0.15186206528356433,0.2811345321337838,0.12927246685021948
W02000243,Vale of Glamorgan 007,2025,11,0.08317159924169112,0.00387401401355907,0.24398250186338472,0.20527919840010198,9.64449382131616e-4,0.1518011912215998,0.2709657691002081,0.11916457787860829
W02000244,Vale of Glamorgan 008,2021,11,0.0930599756826962,0.00814188401424482,0.35370446513206044,0.15555736623846006,6.354765992625526e-4,0.10916205893150338,0.20982716870137588,0.1006651097698725
W02000244,Vale of Glamorgan 008,2023,4,0,0,0,0.18671422430644863,8.433700440393267e-4,0.12811898385073475,0.24070101880271416,0.11258203495197941
W02000244,Vale of Glamorgan 008,2025,18,0.1570993129235458,0.0089089090669488,0.36999030970009106,0.18205780829820659,7.523284775730989e-4,0.12745038791668778,0.2393018617642317,0.11185147384754393
W02000245,Vale of Glamorgan 009,2021,6,0,0,0,0.16216278893080754,7.107449718409882e-4,0.116701938302292,0.21654496832531145,0.09984303002301945
W02000245,Vale of Glamorgan 009,2023,5,0,0,0,0.19415558066443808,9.207791759716421e-4,0.1406968860998391,0.2572481180544476,0.11655123195460848
W02000245,Vale of Glamorgan 009,2025,16,0.12334052629428711,0.00786840781573228,0.3477134717468585,0.18937763174903613,8.16404076750072e-4,0.1380579274458087,0.24774155557107364,0.10968362812526494
W02000246,Vale of Glamorgan 010,2021,7,0.40298903120194407,0.04840920788628492,0.8624661816850206,0.16078467098872892,8.229967694313974e-4,0.11384832919903551,0.22431313371399114,0.11046480451495563
W02000246,Vale of Glamorgan 010,2023,3,0,0,0,0.19280666466991084,0.00110080435547354,0.13696127046665507,0.265151659844334,0.1281903893776789
W02000246,Vale of Glamorgan 010,2025,13,0.38345641557840093,0.0228186109348791,0.5921376672760439,0.18806634022382285,0.0010065749878226424,0.13486588168769878,0.26015513440807714,0.12528925272037836
W02000247,Vale of Glamorgan 011,2021,6,0.5089711206498703,0.04487040727336258,0.8303440776169755,0.17433906913744687,0.0011574140723712393,0.12186840476865354,0.2610063113506089,0.13913790658195538
W02000247,Vale of Glamorgan 011,2023,8,0,0,0,0.20815999537982835,0.001503345459694795,0.14139644672979024,0.3043086526370493,0.16291220590725908
W02000247,Vale of Glamorgan 011,2025,19,0.1916693699386835,0.0067366554064259504,0.32173644078961106,0.2031383849227053,0.0013688482278860334,0.1403940029728568,0.2967085188899351,0.1563145159170783
W02000248,Vale of Glamorgan 012,2021,8,0.09452546823005964,0.00857139382610514,0.3629140747831902,0.18816725869560094,0.0010003293047423773,0.12683148588933368,0.25745764774811614,0.13062616185878245
W02000248,Vale of Glamorgan 012,2023,7,0.17496181338717995,0.02076146570673613,0.5648161313903138,0.22365272373769965,0.0013466382725598536,0.15696684889795454,0.29904826086555436,0.14208141196759982
W02000248,Vale of Glamorgan 012,2025,20,0.22411832339759163,0.01266490482991558,0.44114265435176775,0.21839696334729136,0.0011938725953394562,0.15460775188169928,0.28935196022524884,0.13474420834354955
W02000249,Vale of Glamorgan 013,2021,1,0,0,0,0.18087313779610462,9.548970294775552e-4,0.12727117027774923,0.24251257687940614,0.11524140660165691
W02000249,Vale of Glamorgan 013,2023,3,0,0,0,0.2155863807226146,0.0013178161308957154,0.15408780384622373,0.29130721188702,0.1372194080407963
W02000249,Vale of Glamorgan 013,2025,13,0.30956485591124094,0.01817167953600328,0.528415588870755,0.21045841726636227,0.0011894949853845805,0.1494774500347984,0.28269634663728854,0.13321889660249014
W02000250,Vale of Glamorgan 014,2021,4,0.25625338871703796,0.05443056319780204,0.9145332516897252,0.16359636642317665,7.055655563896841e-4,0.12121214617030647,0.22327648596836563,0.10206433979805916
W02000250,Vale of Glamorgan 014,2023,8,0.41237789295661,0.03423242187615998,0.7252653003415983,0.19609645023124683,9.834702966327528e-4,0.14436188045756215,0.25582184751607595,0.1114599670585138
W02000250,Vale of Glamorgan 014,2025,13,0.15434933297738462,0.01205902844864081,0.43046143243283763,0.19127991554141072,8.930632187239696e-4,0.14216752239573227,0.25859094282066747,0.1164234204249352
W02000251,Vale of Glamorgan 015,2021,12,0,0,0,0.17168116687175694,6.942037508964307e-4,0.12503109586106104,0.22982813159814713,0.1047970357370861
W02000251,Vale of Glamorgan 015,2023,5,0,0,0,0.20527253202239107,0.0010043257242511607,0.1469836484245125,0.2712218969097606,0.12423824848524812
W02000251,Vale of Glamorgan 015,2025,18,0.2951833288197265,0.01407341563645197,0.46502665142524047,0.2001283976277054,8.05484448821596e-4,0.1491082477371522,0.25364042805277315,0.10453218031562095
W02000252,Rhondda Cynon Taf 001,2021,12,0,0,0,0.12863686302690627,3.064476839832008e-4,0.09258309989537666,0.1653023682469713,0.07271926835159465
W02000252,Rhondda Cynon Taf 001,2023,7,0,0,0,0.15549640101439383,4.7705505942055354e-4,0.11671979879762906,0.20199550760446236,0.0852757088068333
W02000252,Rhondda Cynon Taf 001,2025,5,0,0,0,0.15137150265217747,3.6705474777413023e-4,0.11206804620442158,0.19059064212272073,0.07852259591829915
W02000253,Rhondda Cynon Taf 002,2021,8,0,0,0,0.12970209195060312,4.842691095506252e-4,0.09016228575530086,0.17425571083443253,0.08409342507913167
W02000253,Rhondda Cynon Taf 002,2023,3,0,0,0,0.15668571160430683,7.093473883990163e-4,0.10983029473527967,0.21001559231240108,0.10018529757712141
W02000253,Rhondda Cynon Taf 002,2025,7,0,0,0,0.15265554106256235,6.375831407538582e-4,0.10778057074034589,0.20559149775113555,0.09781092701078967
W02000254,Rhondda Cynon Taf 003,2021,6,0.45613524911080167,0.07806328820345773,1.095220355986064,0.13201027258944972,4.8728691798462025e-4,0.09054901770512208,0.17741908443493343,0.08687006672981135
W02000254,Rhondda Cynon Taf 003,2023,5,0,0,0,0.15939713207953923,7.169599751394513e-4,0.1072755748788041,0.21835206639766586,0.11107649151886176
W02000254,Rhondda Cynon Taf 003,2025,6,0,0,0,0.1551947629895485,5.992012289171337e-4,0.10808344114134696,0.2069599673692271,0.09887652622788012
W02000255,Rhondda Cynon Taf 004,2021,9,0.21476578694195855,0.03247331881536928,0.7063849290592566,0.13348199714070685,4.1373140352796747e-4,0.09838734684480033,0.1767244630952518,0.07833711625045148
W02000255,Rhondda Cynon Taf 004,2023,7,0,0,0,0.16109976132534612,6.097625133130692e-4,0.11708543470380406,0.2148617220599337,0.09777628735612964
W02000255,Rhondda Cynon Taf 004,2025,6,0.1304459405317504,0.0163323027759761,0.5009585554155972,0.15691915378323068,5.192325747030048e-4,0.11551758080380001,0.20510895140194818,0.08959137059814817
W02000256,Rhondda Cynon Taf 005,2021,5,0.11179896075730704,0.01287202005263511,0.44473513452996616,0.14689473977176593,5.501516317840587e-4,0.10454007242226503,0.19283216593107733,0.0882920935088123
W02000256,Rhondda Cynon Taf 005,2023,2,0,0,0,0.176638102600328,7.931373131092915e-4,0.12561779275121698,0.23967254444458808,0.11405475169337109
W02000256,Rhondda Cynon Taf 005,2025,8,0.2727221010340992,0.0325324572589449,0.7070278492286663,0.1721394301192029,6.814418137890851e-4,0.12892474816862343,0.22974697469428695,0.10082222652566353
W02000257,Rhondda Cynon Taf 006,2021,4,0,0,0,0.14234675832481716,4.346724961398725e-4,0.10492574142624271,0.18716559814965938,0.08223985672341667
W02000257,Rhondda Cynon Taf 006,2023,4,0,0,0,0.17130114738144964,6.117401673840657e-4,0.12590131741248559,0.2235805433429276,0.09767922593044201
W02000257,Rhondda Cynon Taf 006,2025,7,0.08332934345818582,0.00707666406425715,0.3297557495524817,0.1669448431738976,5.272115082838295e-4,0.1249074932817058,0.21837053458314912,0.09346304130144331
W02000258,Rhondda Cynon Taf 007,2021,8,0,0,0,0.13619642817817712,4.194147261194387e-4,0.09597881550034593,0.17774097696377975,0.08176216146343382
W02000258,Rhondda Cynon Taf 007,2023,7,0.2496770476051043,0.03119143931930032,0.6923023319425459,0.16409507434468465,5.833622180973923e-4,0.12071333021098066,0.21151956031108765,0.090806230100107
W02000258,Rhondda Cynon Taf 007,2025,8,0,0,0,0.1598607633349273,4.8431852297504876e-4,0.12004284242566485,0.20603959553335777,0.08599675310769292
W02000259,Rhondda Cynon Taf 008,2021,8,0,0,0,0.1415112340788959,4.901462893637811e-4,0.10315298564147699,0.19272967643285593,0.08957669079137895
W02000259,Rhondda Cynon Taf 008,2023,7,0.06396191490916571,0.00459812913163889,0.2658083799388185,0.17033149747451692,7.379637672062055e-4,0.11896421016195942,0.23013837724734038,0.11117416708538096
W02000259,Rhondda Cynon Taf 008,2025,5,0,0,0,0.1660380064570665,6.523638363346174e-4,0.11953218645700342,0.22073653102468876,0.10120434456768534
W02000260,Rhondda Cynon Taf 009,2021,9,0.2524366414500395,0.01998260887720358,0.5541204530851189,0.1459008055256015,4.913226668240361e-4,0.10654057558640245,0.1892122353977787,0.08267165981137625
W02000260,Rhondda Cynon Taf 009,2023,2,0,0,0,0.17546831479491387,7.15074416922144e-4,0.13085198872126402,0.23281223426181677,0.10196024554055275
W02000260,Rhondda Cynon Taf 009,2025,4,0.2583865506994965,0.05113041848495398,0.8863755346235778,0.17102247817939364,6.065866713419666e-4,0.12916247943030984,0.2196180180703818,0.09045553864007197
W02000261,Rhondda Cynon Taf 010,2021,12,0,0,0,0.1240897050385111,4.955424158921991e-4,0.0820854344668739,0.167416774746924,0.08533134028005011
W02000261,Rhondda Cynon Taf 010,2023,4,0,0,0,0.15011973292772138,7.171303943199494e-4,0.10188454877096423,0.20948513711100883,0.1076005883400446
W02000261,Rhondda Cynon Taf 010,2025,14,0.06159992601556031,0.00367901562196499,0.23776279786769744,0.146165699967808,6.344366445566082e-4,0.09906890900817636,0.20121356137175883,0.10214465236358247
W02000262,Rhondda Cynon Taf 011,2021,7,0,0,0,0.12441519867339054,5.444076082680044e-4,0.08301327093051727,0.1689903179318668,0.08597704700134953
W02000262,Rhondda Cynon Taf 011,2023,8,0,0,0,0.15057754805780268,8.088817121065246e-4,0.09964202930450841,0.2110350717662693,0.11139304246176088
W02000262,Rhondda Cynon Taf 011,2025,12,0.130551361953057,0.01481034237209046,0.477046414273357,0.14663972635236686,7.221600008204118e-4,0.10066414105014285,0.1991111657571641,0.09844702470702124
W02000263,Rhondda Cynon Taf 012,2021,10,0.14227615304313618,0.0098252087922224,0.38855184971915496,0.14446100972330322,5.187192661145579e-4,0.10493116934134047,0.19483823021656538,0.0899070608752249
W02000263,Rhondda Cynon Taf 012,2023,3,0,0,0,0.17375177759517169,7.006340805074461e-4,0.1270758253958994,0.23144217073758067,0.10436634534168127
W02000263,Rhondda Cynon Taf 012,2025,8,0.07301305027132968,0.0052858860771012,0.28499483290799965,0.1693923524726519,6.371766947230508e-4,0.12542607897628033,0.22334153257805647,0.09791545360177614
W02000264,Rhondda Cynon Taf 013,2021,11,0.08858266354524647,0.00730549835997708,0.3350448991672633,0.15052562805817551,5.748334617416337e-4,0.10593489396162548,0.19968050763830514,0.09374561367667966
W02000264,Rhondda Cynon Taf 013,2023,8,0.4463187324576003,0.04251886103566664,0.8082931492257727,0.1807147186870324,8.260270569690197e-4,0.13064939561526565,0.24272497065624055,0.1120755750409749
W02000264,Rhondda Cynon Taf 013,2025,9,0,0,0,0.17621405495133374,7.188913490250082e-4,0.12382120835380908,0.2358502579161741,0.11202904956236501
W02000265,Rhondda Cynon Taf 014,2021,8,0.05132387244528289,0.0028207968927463,0.20819197972089942,0.14682216675921103,6.401540939499114e-4,0.1029622488941705,0.20014651829331415,0.09718426939914365
W02000265,Rhondda Cynon Taf 014,2023,2,0,0,0,0.17638348287808306,8.841539184150597e-4,0.12738886234703933,0.23637596026933616,0.10898709792229683
W02000265,Rhondda Cynon Taf 014,2025,9,0.18504699755418308,0.0159764538766468,0.49547104725849594,0.17200908305736828,8.059537561101503e-4,0.12221986477020652,0.22995484307715325,0.10773497830694673
W02000266,Rhondda Cynon Taf 015,2021,5,0,0,0,0.14489648599250862,5.136975010233314e-4,0.10574431375666436,0.18603641211811667,0.0802920983614523
W02000266,Rhondda Cynon Taf 015,2023,3,0.46814725674600344,0.09813279954298192,1.2279627167040474,0.17424642405080865,6.73251506259213e-4,0.1311100283128605,0.2280754439587766,0.0969654156459161
W02000266,Rhondda Cynon Taf 015,2025,9,0.19101749344806623,0.01805137985346083,0.5266635828070032,0.1699253914707979,6.265454916227983e-4,0.12456736637520238,0.2196764568189599,0.09510909044375751
W02000267,Rhondda Cynon Taf 016,2021,6,0,0,0,0.14920574058883695,7.51413960865629e-4,0.10287134522380384,0.20973223967357643,0.10686089444977259
W02000267,Rhondda Cynon Taf 016,2023,3,0,0,0,0.17913272574248837,0.0010254737211520036,0.12211155548952007,0.2477981110856504,0.12568655559613032
W02000267,Rhondda Cynon Taf 016,2025,4,0.3876848127336204,0.07569560365471198,1.0784832763602032,0.1746322402783478,9.013134072053269e-4,0.11901387606010073,0.23890983700269305,0.11989596094259232
W02000268,Rhondda Cynon Taf 017,2021,3,0,0,0,0.14435230035019506,4.634518826042025e-4,0.10167444018266004,0.18661935210898,0.08494491192631996
W02000268,Rhondda Cynon Taf 017,2023,5,0.15751108875263864,0.02232284622425626,0.5856698542051408,0.17345373532906594,5.562439178863788e-4,0.12488367451750046,0.22262424602903783,0.09774057151153737
W02000268,Rhondda Cynon Taf 017,2025,11,0.03728687811082731,0.00147635974183728,0.15061706613526263,0.16917601537806823,5.200254084866794e-4,0.1225406549706653,0.21423891761613031,0.09169826264546502
W02000269,Rhondda Cynon Taf 018,2021,9,0.08489608206896909,0.00688138809569497,0.32517422406351326,0.14182697235087732,4.7401622388236345e-4,0.10624257946311866,0.18955275139190697,0.08331017192878831
W02000269,Rhondda Cynon Taf 018,2023,7,0,0,0,0.1708102358145906,7.072352003666352e-4,0.12630668549903828,0.22882212732091625,0.10251544182187797
W02000269,Rhondda Cynon Taf 018,2025,7,0,0,0,0.16643819450867645,5.969609516935229e-4,0.1237882075446165,0.2202848225491703,0.09649661500455381
W02000270,Rhondda Cynon Taf 019,2021,5,0,0,0,0.1368131827569161,5.304802423275629e-4,0.09578478826092063,0.18783595778930917,0.09205116952838854
W02000270,Rhondda Cynon Taf 019,2023,3,0,0,0,0.16482620357032177,6.639519748294447e-4,0.11904422914081303,0.21961736154284983,0.1005731324020368
W02000270,Rhondda Cynon Taf 019,2025,4,0,0,0,0.1606946788956863,6.262055806523685e-4,0.1164346296642205,0.21164546852633312,0.09521083886211262
W02000271,Rhondda Cynon Taf 020,2021,5,0,0,0,0.14139267723178542,6.763353883452594e-4,0.09262242958964395,0.19189772123575405,0.0992752916461101
W02000271,Rhondda Cynon Taf 020,2023,4,0.12268950939478776,0.0171393386633907,0.5131863742904562,0.17021292774080107,9.675722013252142e-4,0.11631685061862533,0.23285794016013503,0.1165410895415097
W02000271,Rhondda Cynon Taf 020,2025,7,0,0,0,0.16583689188244763,8.442606957492234e-4,0.11402428493337073,0.2260113461727456,0.11198706123937487
W02000272,Rhondda Cynon Taf 021,2021,7,0.23744356703814623,0.03912458022743475,0.7753591782409855,0.14943389955955538,5.072489890346235e-4,0.10746532883660345,0.1995845213247811,0.09211919248817765
W02000272,Rhondda Cynon Taf 021,2023,2,0,0,0,0.1795775287164609,7.254905595223288e-4,0.1337412394551504,0.24090339380896308,0.10716215435381268
W02000272,Rhondda Cynon Taf 021,2025,8,0.1855565686140649,0.01727400927802911,0.5151985842753727,0.17511882464555256,6.52970967114392e-4,0.1322753818350189,0.2269523039239959,0.09467692208897699
W02000273,Rhondda Cynon Taf 022,2021,4,0.4992046024265114,0.08652624919370804,1.1530603161790758,0.19053676321392557,9.019551099170377e-4,0.13474125757051247,0.2554238408977366,0.12068258332722415
W02000273,Rhondda Cynon Taf 022,2023,3,0,0,0,0.22590155298435938,0.001155176087224972,0.1658200713545479,0.30219493573319267,0.13637486437864477
W02000273,Rhondda Cynon Taf 022,2025,7,0.3226183991408277,0.04147132676107223,0.7982741233240851,0.22073453757728062,0.0010678257428018726,0.16053630879498598,0.29437661703114665,0.13384030823616067
W02000274,Rhondda Cynon Taf 023,2021,13,0.07445337174504847,0.00523924836027016,0.28373478339722136,0.14691809748143855,5.360748867153435e-4,0.10916283734640078,0.19129497634967502,0.08213213900327423
W02000274,Rhondda Cynon Taf 023,2023,5,0.1881054911567012,0.03033909528162065,0.6827778121218091,0.1766774621545258,7.174000849307461e-4,0.12997086701463187,0.23006266779560489,0.10009180078097302
W02000274,Rhondda Cynon Taf 023,2025,7,0.1887888568142841,0.02836594638437752,0.6602018326106149,0.1722592142563621,6.589517819941505e-4,0.12852981533143995,0.22310559071681424,0.09457577538537429
W02000275,Rhondda Cynon Taf 024,2021,6,0,0,0,0.14598381792124948,5.190608260215387e-4,0.10386939619314689,0.1903980011102177,0.08652860491707082
W02000275,Rhondda Cynon Taf 024,2023,1,1,0,0,0.17554190312632337,7.003548264401923e-4,0.12823086497920588,0.2236535626256978,0.09542269764649192
W02000275,Rhondda Cynon Taf 024,2025,8,0.13233078446833696,0.01609793561785056,0.49735121101353774,0.17118942571681975,6.475247523586878e-4,0.12278703023462323,0.22516559742687367,0.10237856719225044
W02000276,Rhondda Cynon Taf 025,2021,3,0,0,0,0.14164042884952507,5.865073248984904e-4,0.09739457162421439,0.19170705433627422,0.09431248271205983
W02000276,Rhondda Cynon Taf 025,2023,2,0,0,0,0.1705804097763014,7.792673820637582e-4,0.11694534526556172,0.22941650096149363,0.11247115569593191
W02000276,Rhondda Cynon Taf 025,2025,10,0.14269715022150847,0.01692906107665517,0.5100285913514518,0.16626689861654914,7.016672327487668e-4,0.1125246564137127,0.2241092986591594,0.1115846422454467
W02000277,Rhondda Cynon Taf 026,2021,5,0.20879429506292893,0.0361116556916902,0.7449065398738622,0.14992747051883173,6.598175089398802e-4,0.10568530033212856,0.20261603043211446,0.0969307300999859
W02000277,Rhondda Cynon Taf 026,2023,4,0,0,0,0.18003738442560555,8.456377599380119e-4,0.12400312560657131,0.24386545186098835,0.11986232625441703
W02000277,Rhondda Cynon Taf 026,2025,6,0.10088609002340776,0.01018566563734435,0.39561504070102027,0.175593944379807,7.844361920870495e-4,0.12397522885016841,0.23264090674019597,0.10866567789002755
W02000278,Rhondda Cynon Taf 027,2021,8,0.18255421188670268,0.01776429243785815,0.5224587940835147,0.14266221769300202,4.919061974312818e-4,0.1005432060277941,0.1889047717560966,0.0883615657283025
W02000278,Rhondda Cynon Taf 027,2023,5,0,0,0,0.17219152519222244,7.978363106709893e-4,0.1189002355559862,0.2275042707227149,0.1086040351667287
W02000278,Rhondda Cynon Taf 027,2025,7,0.08316256222900299,0.00703547690226713,0.3287947372085133,0.16775148423873823,6.920193865784179e-4,0.11788452712876352,0.21955129105216303,0.10166676392339952
W02000279,Rhondda Cynon Taf 028,2021,8,0.1231693676092707,0.01379060584948184,0.4603305094525367,0.14676301776751255,6.36746193329283e-4,0.09915769137652677,0.19534589378469897,0.09618820240817219
W02000279,Rhondda Cynon Taf 028,2023,4,0,0,0,0.17655142893553963,8.802553597709568e-4,0.12119445882134303,0.23200515983038955,0.11081070100904652
W02000279,Rhondda Cynon Taf 028,2025,11,0.25312851242312073,0.01675411550252992,0.507386419921234,0.1721076915163532,7.90184499306844e-4,0.11925174892678653,0.22584901157939807,0.10659726265261155
W02000280,Rhondda Cynon Taf 029,2021,7,0.24440039640518788,0.04037675502059418,0.7876690719454897,0.1543006389545545,5.915284186997031e-4,0.11191223571032659,0.20186919352166113,0.08995695781133455
W02000280,Rhondda Cynon Taf 029,2023,4,0.31322778610688284,0.06393153441522402,0.9911414768838448,0.18534664647444274,8.078405234528993e-4,0.13345577768669142,0.24118677596338797,0.10773099827669655
W02000280,Rhondda Cynon Taf 029,2025,6,0.21060406256842443,0.03449264812068904,0.7280167233582469,0.1807360340750977,7.399906155947775e-4,0.12913660154454643,0.23802354269959286,0.10888694115504644
W02000281,Rhondda Cynon Taf 030,2021,11,0.06235284232741819,0.00384542022198588,0.24308042645201372,0.14083336642070637,4.243693391666249e-4,0.09742667424183643,0.178709817773708,0.08128314353187158
W02000281,Rhondda Cynon Taf 030,2023,4,0,0,0,0.16971741574079208,5.894658441665691e-4,0.12214834918431203,0.21635704923375804,0.09420870004944601
W02000281,Rhondda Cynon Taf 030,2025,10,0.12026842955867198,0.01262069315154442,0.4403719928890766,0.16546187998363934,5.384651006560909e-4,0.11781960476199763,0.20874912703926363,0.090929522277266
