area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000237,Vale of Glamorgan 001,2021,6,0,0,0,0.15036230602757852,8.237483199967401e-4,0.113384134625601,0.13215218125995248,0.00152493561107075,0.15338893760331862,0.15794617807795808,0.0012411425952853952,0.09375989956679573,0.23494100789662542,0.1411811083298297,0.007583872050379553
W02000237,Vale of Glamorgan 001,2023,6,0,0,0,0.1822092598074644,8.489878818129654e-4,0.11512972111167694,0.18890013786395823,0.00156886987406583,0.1555747125279559,0.19045150219340443,0.0016338623919236626,0.11813295531427231,0.27475899332543685,0.15662603801116454,0.008242242385940013
W02000237,Vale of Glamorgan 001,2025,20,0.1627169233043331,0.00557483099244682,0.29268060195246154,0.18220063673822048,0.00180850585202262,0.16983398235377012,0.12707561526749625,0.00149750888145649,0.15200729957236514,0.1926873876966575,0.002940195397933323,0.0989794176275707,0.3257915098777319,0.22681209225016122,0.010486750958437013
W02000238,Vale of Glamorgan 002,2021,10,0.0697226178451028,0.00512124616335283,0.28052134497864983,0.13954321126796737,8.978966560913779e-4,0.1184473330670078,0.11192361791131718,0.00115517982947556,0.1333906633973323,0.14372747634644265,0.0011779311882577003,0.09330815039001654,0.22522112662723165,0.1319129762372151,0.004184265078475274
W02000238,Vale of Glamorgan 002,2023,5,0.14118483278569652,0.02022357229056553,0.5574514155028695,0.17138973121148451,9.279231377091748e-4,0.1204027158271036,0.16867181581373716,0.00121135861085444,0.13658833220416966,0.1730068888295833,0.0015912023902587035,0.1134810581496472,0.2633683596261612,0.14988730147651397,0.0016171576180987746
W02000238,Vale of Glamorgan 002,2025,12,0.09491294921351873,0.00529947441630956,0.2853609135223337,0.1713840307620777,0.00188890630728166,0.1732945975414999,0.10684675742549483,0.00114300025911543,0.1326899205866422,0.17426502599045104,0.002454290733948288,0.10050488918422348,0.2752858615401369,0.17478097235591342,0.0028809952283733453
W02000239,Vale of Glamorgan 003,2021,13,0.0878882555274812,0.00447735435358631,0.2622942803414315,0.14339903191475378,7.205740882179831e-4,0.10603482938353452,0.11894672418876227,0.00116987840094856,0.13426370493153397,0.14831916667108022,8.607375253298514e-4,0.09675384500705178,0.20599302226140767,0.10923917725435589,0.004920134756326439
W02000239,Vale of Glamorgan 003,2023,6,0.09814815869375534,0.00992993493438209,0.39061713297089673,0.17524589232363574,7.530018549276908e-4,0.1083733727138006,0.17569487067041564,0.00121865102079072,0.13702573359443398,0.1799944960236586,0.0012008156963099362,0.11636942423731143,0.25340358382386924,0.1370341595865578,0.004748603700022863
W02000239,Vale of Glamorgan 003,2025,15,0.2267787281000853,0.01445762414180057,0.47133159361876054,0.17523643895919844,0.00170940497412038,0.16497475805865958,0.11386994077596836,0.00116582508795044,0.13403611023707226,0.1811342925978202,0.0020231899428454665,0.10624157745477614,0.27512101665996336,0.16887943920518722,0.005897853638621775
W02000240,Vale of Glamorgan 004,2021,11,0.3842605519584914,0.02654797717361021,0.6386954237667628,0.17823915733571163,0.00107919293892934,0.1290605474391175,0.1647856988027472,0.00180512809346869,0.1669519991668344,0.17874040736540223,0.0016741815489384787,0.10602955476389943,0.2643637484795971,0.15833419371569768,5.01250029690592e-4
