area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000197,2021,0.020612158479308564,5.922905794837847e-5,0.008621439924216188,0.039257604226175837,0.03063616430195965
W02000198,2021,0.026660756313829248,1.4010212888933618e-4,0.011346574652360834,0.05642145979168626,0.04507488513932542
W02000200,2021,0.023540275916850737,3.869547630105377e-5,0.012597238792493436,0.03738748327830743,0.024790244485813996
W02000201,2021,0.02334602629112308,4.793213552715807e-5,0.012542886760982704,0.039464536703845546,0.026921649942862842
W02000202,2021,0.024470850066197883,4.54384014133201e-5,0.013480899174452624,0.03903830137661367,0.025557402202161045
W02000204,2021,0.02075604490544872,4.440925995639149e-5,0.010630454533815939,0.03594631485757305,0.025315860323757107
W02000205,2021,0.021014871731884335,4.692514767667181e-5,0.009916911685488004,0.036137940009333375,0.02622102832384537
W02000206,2021,0.021272690105408394,5.7974759807608775e-5,0.009003099363647783,0.03837683404891461,0.029373734685266824
W02000207,2021,0.018624796873478726,4.6989943851728335e-5,0.008692918510618371,0.03283134402066225,0.024138425510043877
W02000208,2021,0.022643348523748413,5.876798694878392e-5,0.010543752243864713,0.03959568487115733,0.02905193262729262
W02000210,2021,0.021394293925304404,7.551977560030559e-5,0.008068474780270604,0.04283047598630626,0.034762001206035655
W02000211,2021,0.02287061587566612,7.366455879009481e-5,0.008970281187546614,0.04165456619210124,0.03268428500455463
W02000212,2021,0.021569900970498265,4.2798299909736645e-5,0.011791892771886615,0.035270791892148476,0.02347889912026186
W02000213,2021,0.01934571630520678,4.551810739706933e-5,0.008089105161050162,0.03269810846902113,0.02460900330797097
W02000214,2021,0.020800647692216994,6.554574906860263e-5,0.008349804757767781,0.03709599264027829,0.02874618788251051
W02000215,2021,0.021283422306227866,6.434834265902487e-5,0.008679856843298098,0.04002270492041038,0.03134284807711228
W02000216,2021,0.020619816355710818,4.951328843216454e-5,0.009131149201467178,0.03667960225432008,0.0275484530528529
W02000217,2021,0.02222579498972824,4.514730512120823e-5,0.009815277098572849,0.03538640916359168,0.025571132065018834
W02000218,2021,0.025453982590063408,6.79255715182874e-5,0.012591657405116315,0.04568329854984081,0.033091641144724494
W02000219,2021,0.023479513114428217,5.942613979450767e-5,0.011675118933507846,0.04094247576435171,0.029267356830843867
W02000220,2021,0.024523367183539455,4.778188711108636e-5,0.012882875394718503,0.0382652500662064,0.0253823746714879
W02000221,2021,0.023452282660187257,4.428563397589263e-5,0.012482744642103015,0.03652419545550137,0.024041450813398355
W02000222,2021,0.023367914785236525,5.879974765093845e-5,0.011733924836336684,0.0427602877525131,0.031026362916176418
