area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000016,Gwynedd 007,2025,15,0.20830430827077637,0.01267070058304612,0.44124358134307945,0.14327257891347242,0.00203068400566637,0.17936742517788168,0.10290899013817802,0.00175965006061548,0.16485727080868362,0.13916045662714177,0.001754193180719431,0.06796666970844657,0.2283612518375502,0.16039458212910362,-0.0041121222863306495
W02000017,Gwynedd 008,2021,7,0.29622405171495725,0.05123598044056675,0.8872900517876366,0.11594373888132256,0.00116381996980604,0.1347670567776313,0.10071789663179496,0.00151617640193217,0.15292763883925753,0.12132813806455936,0.001254349760936949,0.06827912150351742,0.2004184866252547,0.13213936512173727,0.005384399183236799
W02000017,Gwynedd 008,2023,3,0.1677875833576799,0.03069489913364147,0.6867698043077999,0.1478472331432256,0.00120318070082838,0.13700495713749067,0.15745340808273145,0.0015609065687427,0.15515940356448082,0.14966747024906069,0.0016957854177668875,0.08537327423909542,0.24234338226121177,0.15697010802211636,0.001820237105835093
W02000017,Gwynedd 008,2025,18,0.1119440814703882,0.00666077787564505,0.31991938936601483,0.14784681797500626,0.00217402565399816,0.1855545889212564,0.09564023637228064,0.00149299146491632,0.1517544809657023,0.15097988459673942,0.002102024088797778,0.0789064366363258,0.252164333126458,0.17325789649013218,0.003133066621733155
W02000018,Gwynedd 009,2021,9,0.16517724306715606,0.02220608790766266,0.5841361905103974,0.12087437951242976,8.45899939908237e-4,0.1149150723942612,0.10571220139128364,0.00155639370414087,0.15497517349166678,0.1162962262049617,8.044540131293546e-4,0.06671311338351962,0.17441227717963204,0.10769916379611241,-0.0045781533074680525
W02000018,Gwynedd 009,2023,3,0.3894890347740432,0.09116285542589674,1.1835511904357565,0.15277789870433017,8.8500650568656e-4,0.11748813516879586,0.16244767136480637,0.00160626879978314,0.1574317978825984,0.14407236591161787,0.001182528056482143,0.08638887231860164,0.21762900620377496,0.1312401338851733,-0.0087055327927123
W02000018,Gwynedd 009,2025,25,0.16004840997875117,0.00864622769984785,0.3644948705444859,0.15277336206276154,0.00185021197019399,0.17146592224373677,0.1006345948076667,0.00153993591316675,0.1541525491100158,0.14640627177484353,0.0016572272176275018,0.07926994192350423,0.23283591955476324,0.153565977631259,-0.006367090287918015
W02000019,Gwynedd 010,2021,9,0.14870638382979637,0.01897832148608475,0.5400164459521175,0.10879890529950607,8.046741017806619e-4,0.11198640918822028,0.10424146592775758,0.00151842690398032,0.15305526161445215,0.11165760534817441,6.686475938294182e-4,0.07061827443487861,0.1687537064470898,0.0981354320122112,0.002858700048668339
W02000019,Gwynedd 010,2023,5,0.186320668723806,0.02948498924564126,0.6730984237561102,0.14070258515905493,8.427839218792048e-4,0.11455273778910074,0.1609769549965949,0.00156173875813311,0.1552167720208717,0.13722224716080011,9.791769562752966e-4,0.08860310739342073,0.203763326107613,0.11516021871419227,-0.003480337998254812
W02000019,Gwynedd 010,2025,21,0.19330514598470397,0.00937429785394132,0.37953118016224635,0.14069792891475755,0.00180692274371701,0.16939935852523408,0.09916383144703056,0.00150241404471106,0.15224549832806614,0.1395733057819735,0.0015637361881884926,0.0787145026193205,0.2367311114681399,0.1580166088488194,-0.0011246231327840528
